date,time,run_by,nruns,system,species,scenario,Item,Group,Mean,Stdev,Min,Q1,Median,Q3,Max
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Adult Female,4202407952,739382020.5,1867976265,3682536752,4188529865,4705403349,7337766638
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Adult Male,10191580382,1905803458,4845995764,8791088421,10199627157,11587374024,15438596546
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Overall,15054241820,2570567140,7039474769,13256023753,15013783099,16776329323,25986776156
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Neonatal Combined,-2312327546,449564742.1,-4230526538,-2617929570,-2304359487,-2002265150,-720702155.2
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Juvenile Combined,2972581032,685115172.1,879188998.5,2493479730,2951125586,3424719340,5858235735
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Adult Combined,14393988334,2101529030,7968498092,12871240725,14387896731,15893979260,20849242576
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Female Combined,3408642228,984196888.5,248126159.5,2740286329,3393268525,4064295730,7820683034
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Herd Increase plus Offtake,Male Combined,11645599592,2111749672,5271136839,10127680716,11632206239,13125544893,19496530539
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Neonatal Female,35784201.42,6102973.653,14172277.91,31639537.49,35630313.76,39795264.77,59760274.85
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Neonatal Male,34651140.92,5926951.637,13749320.55,30629716.15,34483356.5,38550469.35,58029870.24
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Juvenile Female,62176188.89,3676560.844,47230493.39,59645486.88,62106946.12,64684025.36,78726804.04
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Juvenile Male,47645720.69,2954155.618,35722521.86,45619487.18,47582036.78,49646226.26,60983221.62
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Adult Female,596982656.8,6734468.084,575149859.2,592277141.8,596917493.4,601693986.6,619947485.4
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Adult Male,154098357.6,1892858.382,147575178.9,152809010.2,154105937.1,155364606,161121491.9
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Overall,931338266.3,18231930.29,870487582.5,918893507.8,930721437.6,943366725.8,999776790.7
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Neonatal Combined,70435342.35,12029772.01,27921598.46,62272778.27,70107492.74,78344739.76,117790145.1
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Juvenile Combined,109821909.6,6626916.164,82953015.25,105277137.5,109706778.9,114358614.3,139710025.7
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Adult Combined,751081014.4,7856808.361,725271015,745592537,751026207,756549212.8,780356032.1
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Female Combined,694943047.1,10939652.13,656869494,687565886.6,694738472.1,702322843,735934258.8
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Manure,Male Combined,236395219.2,8063735.332,210275441.3,230819466.6,236122863,241623309,271934772
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Neonatal Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Neonatal Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Juvenile Female,4819823.614,132604.4162,4409015.574,4727953.425,4817101.054,4909250.091,5329231.818
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Juvenile Male,3690930.597,117808.584,3327370.68,3609221.33,3688360.026,3770053.764,4147098.552
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Adult Female,9665157.457,1825372.565,4963907.091,8404320.507,9678205.284,11023194.15,13692771.76
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Adult Male,2588312.972,422545.7366,1550695.343,2270579.828,2582675.815,2907574.712,3572518.751
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Overall,20764224.64,1894379.55,15376311.17,19435985.06,20762176.63,22154293.62,25747953.35
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Neonatal Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Juvenile Combined,8510754.212,250391.1297,7736386.254,8336930.661,8505280.892,8679688.748,9476330.371
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Adult Combined,12253470.43,1875983.808,6980077.773,10920940.12,12273585.66,13650335.01,16874885.99
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Female Combined,14484981.07,1829602.435,9725126.99,13203362.58,14502015.99,15849788.82,18827983.19
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Hides,Male Combined,6279243.569,444777.1974,5030058.146,5943949.543,6268161.897,6608230.529,7582736.718
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Neonatal Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Neonatal Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Juvenile Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Juvenile Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Adult Female,9838171469,522526709.6,8160816952,9479007060,9874370253,10237935557,11039128423
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Adult Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Overall,9838171469,522526709.6,8160816952,9479007060,9874370253,10237935557,11039128423
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Neonatal Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Juvenile Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Adult Combined,9838171469,522526709.6,8160816952,9479007060,9874370253,10237935557,11039128423
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Female Combined,9838171469,522526709.6,8160816952,9479007060,9874370253,10237935557,11039128423
16/8/2023,11:39,AL,10000,CLM,G,Current,Value of Milk,Male Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Neonatal Female,-1179455359,245526499.7,-2175300188,-1340827588,-1164860709,-1007587705,-380451591.4
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Neonatal Male,-1062436845,257897813.2,-1997285494,-1232060113,-1051081559,-880980191.7,-190471293.4
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Juvenile Female,488469849.7,204299931.7,-198645674.1,346616611.8,481356252.1,625135485.8,1332138208
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Juvenile Male,2602443847,556603601.9,1062555166,2201166843,2583278030,2979886786,4746403050
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Adult Female,14647227234,971397788.7,11520166572,13998893476,14647366965,15306691557,18470824636
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Adult Male,10348267053,1906101445,4998605021,8947516649,10357289728,11743868118,15597943339
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Overall,25844515780,2670731695,17352610280,23980391846,25826032426,27647245333,37641822111
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Neonatal Combined,-2241892204,453515596.5,-4172585682,-2550559913,-2234177941,-1930425838,-622530540.4
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Juvenile Combined,3090913696,688136446.7,986096273.6,2609123595,3068859357,3544233772,5998890595
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Adult Combined,24995494288,2203829260,17650766301,23442451276,24989836382,26560474264,32272792477
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Female Combined,13956241725,1183091095,10030653089,13162070029,13943589412,14750802921,18879085636
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Production Value,Male Combined,11888274055,2113996077,5496599730,10370170004,11874119861,13368840848,19762760513
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Neonatal Female,83921964.53,23118704.65,23331861.65,67221837.33,81038288.71,98111282.6,207432783.4
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Neonatal Male,80752430.68,21894583.76,27317117.97,65102380.08,78412855.26,93952521.9,182789752.7
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Juvenile Female,116302947.7,23758491.56,58702434.81,98275885.84,113482462.1,131499659.9,235985428.4
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Juvenile Male,89283117.78,18445005.91,47263856.73,75382224.95,87078480.66,101128832,176262246
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Adult Female,1373676801,257589204.1,891224409.6,1174092282,1344730740,1547996155,2327704703
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Adult Male,340440308.1,63865571.22,217306299.2,290920518,333699090.2,383097920.6,575389974.1
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Overall,2084377570,391691721,1331535118,1780848929,2041953766,2347339014,3634725389
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Neonatal Combined,164674395.2,39142782.83,64109137.49,136258906.6,160105451.9,188845082,364748513.6
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Juvenile Combined,205586065.4,40683812.76,116709514.1,174688227,200842094.9,231863322.5,366882198
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Adult Combined,1714117109,321250751.9,1118027650,1464962166,1677688312,1931140702,2903094677
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Female Combined,1573901714,295894155.1,1026024497,1344208564,1541809800,1771849634,2757968489
16/8/2023,11:39,AL,10000,CLM,G,Current,Feed Cost,Male Combined,510475856.5,97389347.09,304154486.6,435395314.4,499795971.6,573912418.7,876756899.5
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Neonatal Female,785016399.1,145762324.1,444685701.3,672745354.6,772348941.2,879970330.5,1349261374
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Neonatal Male,760157474.7,141479200.1,428982672.7,651203510.4,747589478.6,852229258.9,1310733161
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Juvenile Female,683624031.4,121902078.8,420961945.4,588905267.5,671841018.4,764775839.6,1099300819
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Juvenile Male,523855566.7,93900191.63,318115619,451060123.7,515007503.8,586030573.3,852338724.3
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Adult Female,4373331256,769161392.9,2897703336,3774066686,4298740342,4888206891,6781533919
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Adult Male,1128876338,198565002.2,742325036.5,973061047.1,1109406333,1261581333,1766796157
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Overall,8254861066,1457519198,5310681607,7123794833,8122252881,9226558921,12911197298
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Neonatal Combined,1545173874,287238337.8,873668373.9,1324245216,1520132520,1732311001,2659994535
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Juvenile Combined,1207479598,215781210.3,739077564.4,1039884687,1186656070,1350627584,1951639544
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Adult Combined,5502207594,967359441.8,3646171820,4746761137,5409056263,6151535133,8527311301
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Female Combined,5841971687,1029286570,3817950252,5036497421,5747803189,6527735848,9072464186
16/8/2023,11:39,AL,10000,CLM,G,Current,Labour Cost,Male Combined,2412889379,429992376.9,1489423328,2078849778,2372300354,2699452303,3872860760
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Neonatal Female,4962570.482,460381.4673,3672626.941,4623692.169,4945348.708,5281733.604,6728949.273
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Neonatal Male,4805430.818,449967.6731,3536343.752,4475643.481,4787623.632,5116518.296,6548908.083
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Juvenile Female,4321308.159,330900.5451,3485621.466,4058592.257,4317853.038,4580234.795,5320800.242
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Juvenile Male,3311419.887,260943.0078,2630834.124,3108071.311,3306594.393,3510749.618,4150198.116
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Adult Female,27642912.19,1933317.842,23816991.05,25997599.51,27664271.44,29323980.58,31722157.06
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Adult Male,7135413.217,500081.7288,6099496.08,6710705.579,7136636.793,7569792.871,8176553.733
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Overall,52179054.75,3763510.875,43325335.73,49034365.91,52155963.81,55306407.61,62212924.71
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Neonatal Combined,9768001.3,910317.7282,7208970.693,9100548.434,9734187.549,10398232.34,13277857.36
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Juvenile Combined,7632728.046,591596.5085,6116455.59,7168232.56,7623315.861,8090819.431,9470998.358
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Adult Combined,34778325.41,2427741.785,29916487.13,32718997.6,34799865.46,36898343.44,39898710.79
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Female Combined,36926790.83,2624405.049,31017133.84,34727061.87,36929469.03,39152254.32,43560218.31
16/8/2023,11:39,AL,10000,CLM,G,Current,Health Cost,Male Combined,15252263.92,1163736.498,12308201.89,14327913.96,15242634.89,16164174.85,18760318.52
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Neonatal Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Neonatal Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Juvenile Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Juvenile Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Adult Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Adult Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Overall,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Neonatal Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Juvenile Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Adult Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Female Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Capital Cost,Male Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Neonatal Female,2803178,0,2803178,2803178,2803178,2803178,2803178
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Neonatal Male,2586971,0,2586971,2586971,2586971,2586971,2586971
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Juvenile Female,1508363,0,1508363,1508363,1508363,1508363,1508363
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Juvenile Male,1146066,0,1146066,1146066,1146066,1146066,1146066
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Adult Female,10864998,0,10864998,10864998,10864998,10864998,10864998
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Adult Male,3055888,0,3055888,3055888,3055888,3055888,3055888
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Overall,21965464,0,21965464,21965464,21965464,21965464,21965464
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Neonatal Combined,5390149,0,5390149,5390149,5390149,5390149,5390149
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Juvenile Combined,2654429,0,2654429,2654429,2654429,2654429,2654429
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Adult Combined,13920886,0,13920886,13920886,13920886,13920886,13920886
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Female Combined,15176539,0,15176539,15176539,15176539,15176539,15176539
16/8/2023,11:39,AL,10000,CLM,G,Current,Infrastructure Cost,Male Combined,6788925,0,6788925,6788925,6788925,6788925,6788925
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Neonatal Female,876704112.1,149491516.8,515026373.3,764120359.4,863171381.6,973342510.9,1468244303
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Neonatal Male,848302307.2,145116160.3,490920151,739023001.4,834343281.3,942643187.2,1447568572
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Juvenile Female,805756650.2,124958388.1,508681641.6,709923062.6,795002390.9,888519335.4,1254400647
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Juvenile Male,617596170.4,96481397,392696309.2,543948117.6,609141694.3,681683029.5,974516900.6
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Adult Female,5785515968,812847102,3929963674,5167753703,5717018268,6332890327,8549079765
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Adult Male,1479507947,209159357.8,994153298.6,1320249728,1461570473,1620173620,2197187502
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Overall,10413383155,1514087523,6926145118,9269100386,10277321267,11433266176,15423035405
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Neonatal Combined,1725006419,293763606.1,1005946524,1503234419,1697698768,1916431347,2899454154
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Juvenile Combined,1423352821,221126895.8,902805252.1,1253534960,1403643953,1569463707,2227202472
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Adult Combined,7265023915,1021372973,4924116973,6486702657,7179424212,7952911893,10725683375
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Female Combined,7467976730,1073681352,5003595562,6652146972,7375881600,8191853865,11046945981
16/8/2023,11:39,AL,10000,CLM,G,Current,Total Expenditure,Male Combined,2945406425,443566833.7,1918689501,2604908159,2907302412,3241295732,4517606431
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Neonatal Female,-2056159471,251796621.3,-3083175810,-2224730788,-2040448129,-1875695237,-1357658433
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Neonatal Male,-1910739152,257070908.5,-2886391895,-2081831012,-1898415067,-1729536495,-1115380639
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Juvenile Female,-317286800.5,218006511.1,-1060849950,-462771401.2,-319345436.9,-170447790.5,512682504.9
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Juvenile Male,1984847676,553120949.6,456120901,1579211047,1966538734,2358947568,4242461429
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Adult Female,8861711267,1244232329,4553137020,8014074847,8881146171,9720378317,12872725812
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Adult Male,8868759106,1915662862,3556852953,7453915663,8875372025,10269017068,14139399329
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Overall,15431132625,2980611235,5362459611,13399530708,15402662851,17471613338,27617334745
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Neonatal Combined,-3966898623,458683803.7,-5951543873,-4271813837,-3959528287,-3646431504,-2517392441
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Juvenile Combined,1667560876,689855007.4,-388696503.5,1182124914,1652019967,2129654406,4574837235
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Adult Combined,17730470373,2415948001,9239588353,16065643551,17681506044,19424244919,25589376715
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Female Combined,6488264995,1543842326,1039796195,5422549607,6532779051,7557046335,11339396751
16/8/2023,11:39,AL,10000,CLM,G,Current,Gross Margin,Male Combined,8942867630,2129025524,2371947611,7402976598,8938157336,10422061812,16824188509
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Neonatal Female,6003787.169,542506.6126,3941422.339,5629484.655,6001768.403,6382996.603,7766471.845
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Neonatal Male,6003787.169,542506.6126,3941422.339,5629484.655,6001768.403,6382996.603,7766471.845
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Juvenile Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Juvenile Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Adult Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Adult Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Overall,12007574.34,1085013.225,7882844.678,11258969.31,12003536.81,12765993.21,15532943.69
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Neonatal Combined,12007574.34,1085013.225,7882844.678,11258969.31,12003536.81,12765993.21,15532943.69
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Juvenile Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Adult Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Female Combined,6003787.169,542506.6126,3941422.339,5629484.655,6001768.403,6382996.603,7766471.845
16/8/2023,11:39,AL,10000,Past,G,Current,Births,Male Combined,6003787.169,542506.6126,3941422.339,5629484.655,6001768.403,6382996.603,7766471.845
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Neonatal Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Neonatal Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Juvenile Female,5281853.41,388080.8815,3865805.079,5011520.789,5284898.268,5555743.218,6642597.661
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Juvenile Male,4549798.761,355722.1545,3257150.999,4303493.595,4550052.167,4797020.941,5826006.257
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Adult Female,4723282.457,164730.7536,4106406.039,4609162.479,4725655.185,4840137.482,5288625.299
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Adult Male,3066248.835,136542.1201,2558337.614,2972400.591,3066949.719,3160819.529,3548544.535
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Overall,17621183.46,1043756.849,13787699.73,16898818.69,17626137.36,18352041.95,21305773.75
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Neonatal Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Juvenile Combined,9831652.17,742987.0881,7122956.078,9316543.82,9833915.847,10350538.4,12468603.92
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Adult Combined,7789531.292,300793.7444,6664743.653,7581412.638,7792071.552,8001202.19,8837169.834
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Female Combined,10005135.87,552793.578,7972211.118,9619282.381,10010072.02,10395272.07,11931222.96
16/8/2023,11:39,AL,10000,Past,G,Current,Growth in,Male Combined,7616047.596,492249.1731,5815488.613,7276201.49,7617192.855,7957696.426,9374550.792
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Neonatal Female,5281853.41,388080.8815,3865805.079,5011520.789,5284898.268,5555743.218,6642597.661
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Neonatal Male,4549798.761,355722.1545,3257150.999,4303493.595,4550052.167,4797020.941,5826006.257
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Juvenile Female,4723282.457,164730.7536,4106406.039,4609162.479,4725655.185,4840137.482,5288625.299
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Juvenile Male,3066248.835,136542.1201,2558337.614,2972400.591,3066949.719,3160819.529,3548544.535
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Adult Female,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Adult Male,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Overall,17621183.46,1043756.849,13787699.73,16898818.69,17626137.36,18352041.95,21305773.75
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Neonatal Combined,9831652.17,742987.0881,7122956.078,9316543.82,9833915.847,10350538.4,12468603.92
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Juvenile Combined,7789531.292,300793.7444,6664743.653,7581412.638,7792071.552,8001202.19,8837169.834
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Adult Combined,0,0,0,0,0,0,0
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Female Combined,10005135.87,552793.578,7972211.118,9619282.381,10010072.02,10395272.07,11931222.96
16/8/2023,11:39,AL,10000,Past,G,Current,Growth out,Male Combined,7616047.596,492249.1731,5815488.613,7276201.49,7617192.855,7957696.426,9374550.792
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Neonatal Female,1177548.137,476420.6888,215113.0336,797898.4968,1149811.325,1524361.561,2842247.805
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Neonatal Male,1015284.41,414073.6166,179974.4158,685658.0933,988590.2159,1315655.595,2510649.277
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Juvenile Female,661259.544,23062.3055,574896.8455,645282.747,661591.7259,677619.2475,740407.5419
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Juvenile Male,429274.837,19115.89681,358167.2659,416136.0827,429372.9606,442514.7341,496796.2349
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Adult Female,1381982.542,259436.9512,686355.0007,1172015.95,1394811.069,1588864.365,1965014.38
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Adult Male,423114.5572,68435.28211,260078.2804,369912.3367,421765.9692,473889.4267,595220.3914
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Overall,5088464.027,901647.5815,2908545.403,4414920.5,5045724.995,5751176.855,8599436.341
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Neonatal Combined,2192832.547,890444.6522,395087.4494,1482513.357,2138675.405,2838898.603,5352897.083
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Juvenile Combined,1090534.381,42111.12421,933064.1114,1061397.769,1090890.017,1120168.307,1237203.777
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Adult Combined,1805097.099,269301.4287,1060501.203,1603159.645,1824322.143,2013146.181,2427360.577
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Female Combined,3220790.222,526836.715,1806409.223,2847727.168,3207516.05,3608076.038,5257413.377
16/8/2023,11:39,AL,10000,Past,G,Current,Deaths,Male Combined,1867673.804,407987.8237,929908.1851,1548445.032,1837175.073,2158947.658,3342022.964
16/8/2023,11:39,AL,10000,Past,G,Current,Offtakes,Neonatal Female,0,0,0,0,0,0,0
