species,region,production_system,group,age_group,sex,year,ahle_total_mean,ahle_dueto_ppr_total_mean,ahle_dueto_bruc_total_mean,ahle_dueto_fmd_total_mean,ahle_total_stdev,ahle_dueto_ppr_total_stdev,ahle_dueto_bruc_total_stdev,ahle_dueto_fmd_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_ppr_mortality_mean,ahle_dueto_bruc_mortality_mean,ahle_dueto_fmd_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_ppr_mortality_stdev,ahle_dueto_bruc_mortality_stdev,ahle_dueto_fmd_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_ppr_healthcost_mean,ahle_dueto_bruc_healthcost_mean,ahle_dueto_fmd_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_fmd_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_dueto_ppr_productionloss_mean,ahle_dueto_bruc_productionloss_mean,ahle_dueto_fmd_productionloss_mean,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_fmd_productionloss_stdev,ahle_when_af_ideal_mean,ahle_when_am_ideal_mean,ahle_when_jf_ideal_mean,ahle_when_jm_ideal_mean,ahle_when_nf_ideal_mean,ahle_when_nm_ideal_mean,ahle_when_o_ideal_mean,ahle_when_a_ideal_mean,ahle_when_j_ideal_mean,ahle_when_n_ideal_mean,ahle_when_af_mort_imp100_mean,ahle_when_am_mort_imp100_mean,ahle_when_j_mort_imp100_mean,ahle_when_n_mort_imp100_mean,ahle_when_a_mort_imp100_mean,ahle_total_mean_usd,ahle_dueto_ppr_total_mean_usd,ahle_dueto_bruc_total_mean_usd,ahle_dueto_fmd_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_fmd_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_fmd_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_fmd_productionloss_mean_usd,ahle_when_af_ideal_mean_usd,ahle_when_am_ideal_mean_usd,ahle_when_jf_ideal_mean_usd,ahle_when_jm_ideal_mean_usd,ahle_when_nf_ideal_mean_usd,ahle_when_nm_ideal_mean_usd,ahle_when_o_ideal_mean_usd,ahle_when_a_ideal_mean_usd,ahle_when_j_ideal_mean_usd,ahle_when_n_ideal_mean_usd,ahle_when_af_mort_imp100_mean_usd,ahle_when_am_mort_imp100_mean_usd,ahle_when_j_mort_imp100_mean_usd,ahle_when_n_mort_imp100_mean_usd,ahle_when_a_mort_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_fmd_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_fmd_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_fmd_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_fmd_productionloss_stdev_usd
Cattle,Benishangul Gumz,Overall,Juvenile Male,Juvenile,Male,2021,244605188.44888297,0.0,,,103834750.5318042,0.0,,,69156533.68988143,0.0,,,16006.09752769023,0.0,,,830093.921260061,0.0,,,6250.90519059518,0.0,,,174618560.8377415,0.0,,,103834751.95362575,0.0,,,159423665.945627,-1613279.9001268,47331168.05539298,44934026.552282006,24980665.675797,25387635.16415,-5380922.151671603,,,,-1313879.4610430002,-1353004.2425390035,49216815.92886099,24585026.331441,,7003293.442776402,0.0,,,1980021.3641694882,0.0,,,23766.42683875042,0.0,,,4999505.651768165,0.0,,,4564460.473714387,-46189.8319392439,1355139.116153917,1286506.5353137418,715221.6730678985,726873.6203028128,-154061.23255135768,,,,-37617.69516203023,-38737.87714769682,1409127.1180903662,703894.1192919419,,2972893.7155544986,0.0,,,458.27072831506194,0.0,,,178.96972509174967,0.0,,,2972893.7562626847,0.0,,
Cattle,Benishangul Gumz,Overall,Neonatal Combined,Neonatal,Overall,2021,534957129.0519773,0.0,,,132775681.8871814,0.0,,,24698244.51030723,0.0,,,1940.868996182432,0.0,,,1460772.212107412,0.0,,,7996.367120517413,0.0,,,508798112.3295626,0.0,,,132775682.14215603,0.0,,,372938016.72089255,-1213787.0015366971,-44525.44030880928,-33733.66888359189,54155011.273622006,69605197.3406418,-1630234.6228764057,,,,5354395.763350308,-765220.7811205089,665887.6292202175,67772266.2642706,,15316362.575191773,0.0,,,707135.6700320754,0.0,,,41823.38289434816,0.0,,,14567403.522265349,0.0,,,10677591.851692345,-34751.947015897415,-1274.8082987478435,-965.8289899382889,1550512.6352840906,1992867.057359021,-46675.262765177584,,,,153301.75527874092,-21909.043355461865,19065.034952512553,1940388.3905342817,,3801501.792407746,0.0,,,55.569038418385674,0.0,,,228.94406196479912,0.0,,,3801501.799707927,0.0,,
Cattle,Benishangul Gumz,Overall,Neonatal Female,Neonatal,Female,2021,199612645.9671772,0.0,,,43036252.755840845,0.0,,,47582934.86577498,0.0,,,6527.486062452796,0.0,,,799745.086446443,0.0,,,6125.22811169405,0.0,,,151229966.0149558,0.0,,,43036253.686759405,0.0,,,133442454.77220541,-943618.7986730039,-23269.56083200872,-526328.8592839986,15593229.084864005,26411918.433195993,-761244.5288050026,,,,943741.5611940026,-541784.4541050047,523083.55286100507,26641520.160937995,,5715111.5373389525,0.0,,,1362347.4540613752,0.0,,,22897.509064790236,0.0,,,4329866.574212787,0.0,,,3820592.173127473,-27016.75866784899,-666.2310142499248,-15069.32650260569,446449.8880593433,756199.8841778509,-21795.1992381535,,,,27020.273482738165,-15511.83578276669,14976.410103995853,762773.6133965249,,1232171.3559630115,0.0,,,186.88851462585887,0.0,,,175.3714634679595,0.0,,,1232171.3826161495,0.0,,
Cattle,Benishangul Gumz,Overall,Neonatal Male,Neonatal,Male,2021,335344483.0848001,0.0,,,125607574.01264213,0.0,,,68565599.43580113,0.0,,,11562.02748841952,0.0,,,661027.125660969,0.0,,,5140.37622220445,0.0,,,266117856.52333802,0.0,,,125607574.64996018,0.0,,,239495561.9486871,-270168.2028637007,-21255.87947680056,492595.19040039927,38561782.188758,43193278.9074458,-868990.0940713994,,,,4410654.2021563,-223436.32701550052,142804.0763591975,41130746.103332594,,9601251.037852824,0.0,,,1963102.320003026,0.0,,,18925.873829557917,0.0,,,7619222.844020239,0.0,,,6856999.678564871,-7735.188348048634,-608.5772844979188,14103.497512667189,1104062.7472247474,1236667.1731811701,-24880.06352702398,,,,126281.4817960026,-6397.20757269507,4088.624848516273,1177614.7771377563,,3596271.628676507,0.0,,,331.0325173734831,0.0,,,147.1741597905282,0.0,,,3596271.6469235662,0.0,,
Cattle,Benishangul Gumz,Overall,Overall,Overall,Overall,2021,6315984286.790118,0.0,,,830477591.9666575,0.0,,,528441521.28537595,0.0,,,18062.530213768627,0.0,,,8707666.07509045,0.0,,,29078.82918358619,0.0,,,5778835099.429652,0.0,,,830477592.6721752,0.0,,,5102350321.838201,160378070.11134207,212672179.51775485,144166639.71272862,122317970.40301001,153066266.8652445,475298558.6913252,,,,68423155.00031984,13366075.902115345,155583826.08607662,145187245.6203246,,180833005.30479008,0.0,,,15129814.148165755,0.0,,,249309.2689990565,0.0,,,165453881.88762528,0.0,,,146085439.88078564,4591786.028327092,6089019.164811834,4127636.4126603673,3502086.9569008932,4382441.721066139,13608277.488110796,,,,1959023.992035855,382684.2444124924,4454521.982710872,4156857.389965269,,23777411.71834652,0.0,,,517.1484718218542,0.0,,,832.5562308649968,0.0,,,23777411.738546204,0.0,,
Cattle,Benishangul Gumz,Overall,Overall Female,Overall,Female,2021,4973152428.211377,0.0,,,697968887.9340824,0.0,,,313878481.36339295,0.0,,,17845.627040821022,0.0,,,5183841.6797884125,0.0,,,25497.217746307033,0.0,,,4654090105.168196,0.0,,,697968888.6279346,0.0,,,4648773546.757084,8696638.84098959,137104322.4262085,68125910.77393317,45143882.314958096,73855343.84508348,5949283.348297119,,,,70133506.72592854,8013883.162340879,76618466.11976647,65279235.2161901,,142386373.77758914,0.0,,,8986657.74140043,0.0,,,148418.6197139474,0.0,,,133251297.41647477,0.0,,,133099078.98278256,248993.54815617405,3925435.1402461124,1950513.5898045797,1292514.9176215662,2114553.0417575724,170333.9872982908,,,,2007993.0883201717,229445.56392239683,2193664.0214983835,1869010.3952334635,,19983553.77139597,0.0,,,510.9383150445019,0.0,,,730.0110802394945,0.0,,,19983553.791261658,0.0,,
Cattle,Benishangul Gumz,Overall,Overall Male,Overall,Male,2021,1342831858.578741,0.0,,,450036067.70435464,0.0,,,215132364.64812508,0.0,,,18427.756633260095,0.0,,,3523824.395302037,0.0,,,13981.065549005545,0.0,,,1124175669.5353138,0.0,,,450036068.29880965,0.0,,,453576775.08111715,151681431.27035284,75567857.0915463,76040728.93879557,77174088.08805227,79210923.02016091,469349275.34302807,,,,-1710351.7256085873,5352192.739774704,78965359.96631026,79908010.40413475,,38446631.52720092,0.0,,,6159456.748334876,0.0,,,100890.64928510912,0.0,,,32186284.129580934,0.0,,,12986360.898003107,4342792.480170928,2163584.0245657195,2177122.822855791,2209572.0392793375,2267888.679308563,13437943.500812504,,,,-48969.0962843132,153238.68049010236,2260857.961212492,2287846.9947318123,,12884986.871917585,0.0,,,527.6052728610023,0.0,,,400.29201875592815,0.0,,,12884986.888937432,0.0,,
Cattle,Benishangul Gumz,Overall,Oxen,Oxen,Male,2021,489265839.7979449,0.0,,,296725809.7089819,0.0,,,35330488.36840314,0.0,,,31306.770223854684,0.0,,,1587503.66751574,0.0,,,10922.6588842244,0.0,,,452347847.762026,0.0,,,296725811.5615648,0.0,,,10268428.569674969,-833633.539577961,1463808.0990060568,-1054815.9412230253,3188232.4759249687,7003906.478895068,481217159.6460651,,,,-4531994.22151494,-1252817.9909229279,2972191.6108449697,-2790576.3707659245,,14008174.844367595,0.0,,,1011547.5435723759,0.0,,,45451.8323817969,0.0,,,12951175.468413422,0.0,,,293995.47460805706,-23867.76968398144,41910.30340059381,-30200.44509827309,91282.31389645355,200528.9120337504,13777733.007511612,,,,-129755.56902738736,-35869.44363879014,85096.84586373976,-79897.01822304504,,8495559.438518204,0.0,,,896.3444316678815,0.0,,,312.7267488749848,0.0,,,8495559.491559522,0.0,,
Cattle,Gambela,Overall,Adult Combined,Adult,Overall,2021,1107528435.957166,0.0,,,242933984.5170287,0.0,,,814484487.5797403,0.0,,,67455.64999802885,0.0,,,1726603.5084660319,0.0,,,21048.586858738337,0.0,,,291317344.86895967,0.0,,,242933994.79411617,0.0,,,2851329693.67838,183044182.62068188,35892836.17058587,40434869.3145988,13607715.964619875,14131758.419955969,6578478.465623856,,,,161806121.09501386,91566702.82772183,39472053.08154583,5331081.668434858,,31709657.02899687,0.0,,,23319512.996766698,0.0,,,49434.40123160688,0.0,,,8340709.630998565,0.0,,,81636447.18069609,5240739.707995519,1027648.1287666636,1157691.1222781697,389602.64330656856,404606.507756315,188348.47859892037,,,,4632672.569423455,2621647.1267699646,1130124.721686681,152634.24920873065,,6955445.18734194,0.0,,,1931.323347248372,0.0,,,602.6422876075544,0.0,,,6955445.481585328,0.0,,
Cattle,Gambela,Overall,Adult Female,Adult,Female,2021,853692916.6599019,0.0,,,202425075.89078635,0.0,,,142020636.79527324,0.0,,,15659.840699824805,0.0,,,1363740.62338131,0.0,,,20354.7917547106,0.0,,,710308539.2412473,0.0,,,202425077.51990306,0.0,,,2812603508.563942,5407383.395087957,19549875.42101395,19325048.89085096,9693616.839901984,9141056.93287599,5387087.466647983,,,,155129531.277753,4832993.552845001,20815283.156717956,3717628.5817390084,,24442089.897199217,0.0,,,4066194.1830196213,0.0,,,39045.27056820796,0.0,,,20336850.443611387,0.0,,,80527677.4117655,154818.8446595906,559732.6663890224,553295.6558969833,277538.03458612814,261717.68670979943,154237.75174222412,,,,4441515.063796374,138373.4837034876,595962.5671286233,106439.45876320529,,5795634.24483825,0.0,,,448.35704583153097,0.0,,,582.7782334822951,0.0,,,5795634.291481506,0.0,,
Cattle,Gambela,Overall,Adult Male,Adult,Male,2021,253835519.29726398,0.0,,,134316825.02177206,0.0,,,87404975.66021459,0.0,,,29083.884473044967,0.0,,,362862.885084722,0.0,,,5359.61392007088,0.0,,,166067680.75196466,0.0,,,134316828.2774989,0.0,,,38726185.114438,177636799.22559398,16342960.749571979,21109820.423747957,3914099.124717951,4990701.487079978,1191390.9989759922,,,,6676589.817260981,86733709.27487695,18656769.924827993,1613453.086695969,,7267567.131797649,0.0,,,2502492.6772357975,0.0,,,10389.130663398919,0.0,,,4754685.323898452,0.0,,,1108769.7689305793,5085920.86333593,467915.462377643,604395.4663811899,112064.60872044213,142888.82104651554,34110.726856699664,,,,191157.50562708496,2483273.6430664808,534162.154558061,46194.790445528786,,3845626.275936901,0.0,,,832.7009689048663,0.0,,,153.45115637270914,0.0,,,3845626.3691516467,0.0,,
Cattle,Gambela,Overall,Juvenile Combined,Juvenile,Overall,2021,501364809.710054,0.0,,,115248745.00098641,0.0,,,124071589.51398323,0.0,,,14182.60565182016,0.0,,,1143714.9107880911,0.0,,,12327.420185947582,0.0,,,376149505.2852826,0.0,,,115248746.53294058,0.0,,,238224735.19018596,1577352.68773669,154441489.360475,98565304.76421499,41860351.51284778,41200508.401940405,1821846.5927026868,,,,8219177.151300371,2165102.4257514775,97059579.16434598,39174072.86109948,,14354580.565305643,0.0,,,3552294.842101058,0.0,,,32745.712328999514,0.0,,,10769540.010875585,0.0,,,6820614.625732781,45161.19958461389,4421815.729214862,2822024.164400495,1198504.11645502,1179612.142162968,52161.306868948894,,,,235323.33804419095,61989.067841761265,2778913.7206398677,1121593.2472025857,,3299687.898166919,0.0,,,406.0623153283291,0.0,,,352.94648286922063,0.0,,,3299687.9420283134,0.0,,
Cattle,Gambela,Overall,Juvenile Female,Juvenile,Female,2021,274985262.944805,0.0,,,67187072.78240961,0.0,,,63347578.75812356,0.0,,,11466.418129526677,0.0,,,720999.792405914,0.0,,,10501.9187166216,0.0,,,210916684.39427555,0.0,,,67187074.5816325,0.0,,,95377009.61237802,1660873.571160704,107649794.35442899,51512450.88938901,21860091.4563808,20682012.9970064,2255124.8474176973,,,,5084474.689393401,1932429.829156503,51027862.767277,18690201.6787315,,7873105.640373396,0.0,,,1813705.1210802083,0.0,,,20642.95181316112,0.0,,,6038757.567480027,0.0,,,2730740.0560294176,47552.48678063559,3082122.270992423,1474853.464158589,625876.483347601,592146.9079369919,64566.50064012417,,,,145573.64248073866,55327.416548179375,1460979.2170931243,535119.3394173753,,1923633.7104710294,0.0,,,328.2951249230272,0.0,,,300.68053319341885,0.0,,,1923633.7619845967,0.0,,
Cattle,Gambela,Overall,Juvenile Male,Juvenile,Male,2021,226379546.76524898,0.0,,,93638509.57396527,0.0,,,57043345.437682614,0.0,,,17695.875673880415,0.0,,,422715.118382177,0.0,,,6455.61706658479,0.0,,,168913486.2091842,0.0,,,93638511.46858643,0.0,,,142847725.577808,-83520.88342401385,46791695.006046,47052853.874826014,20000260.056466997,20518495.40493399,-433278.2547149956,,,,3134702.4619069993,232672.5965949893,46031716.39706901,20483871.18236801,,6481474.924932248,0.0,,,1633208.5578030846,0.0,,,12102.760515838398,0.0,,,4836163.606613326,0.0,,,4089874.5697033647,-2391.2871960216985,1339693.4582224383,1347170.700241907,572627.6331074194,587465.2342259757,-12405.193771174847,,,,89749.69556345315,6661.6512935823175,1317934.5035467441,586473.9077852112,,2680965.045137419,0.0,,,506.6507822542433,0.0,,,184.8308327316479,0.0,,,2680965.099382335,0.0,,
Cattle,Gambela,Overall,Neonatal Combined,Neonatal,Overall,2021,425588926.9542231,0.0,,,43244005.773074776,0.0,,,84127389.41900814,0.0,,,8692.693649482562,0.0,,,967958.639740383,0.0,,,10444.052006339143,0.0,,,340493578.89547455,0.0,,,43244007.90795032,0.0,,,321605244.13217133,3903894.216307044,1189175.5712610483,1451264.7717649937,19130418.50241202,46053840.937557995,2322981.344132006,,,,14495658.820612013,306393.6321769953,3144912.9885529876,48928508.676688015,,12185040.555996297,0.0,,,2408652.074848199,0.0,,,27713.632885547842,0.0,,,9748674.84826255,0.0,,,9207882.758644015,111772.43189209505,34047.29692503141,41551.175280806216,547723.1914216263,1318567.9514728226,66509.30063346286,,,,415025.34353775944,8772.35895420106,90042.03324754152,1400872.590451555,,1238119.5345463755,0.0,,,248.8805933411643,0.0,,,299.0237508690289,0.0,,,1238119.5956700174,0.0,,
Cattle,Gambela,Overall,Neonatal Female,Neonatal,Female,2021,188058708.17049408,0.0,,,29683918.082441777,0.0,,,46905116.53035941,0.0,,,8179.162796067617,0.0,,,568136.04692656,0.0,,,8707.85126334758,0.0,,,140585455.5932081,0.0,,,29683920.486527577,0.0,,,142426750.883178,2751414.743654996,-444805.44762700796,-444216.13144400716,-4860399.797507018,28098087.866592973,1362439.657453984,,,,6423264.830844998,-372318.86927101016,1559147.9695469737,24900202.309664994,,5384310.636005386,0.0,,,1342940.8309479759,0.0,,,16266.30848379232,0.0,,,4025103.496573617,0.0,,,4077821.6392762857,78775.78131023224,-12735.228939464767,-12718.356222306546,-139158.15215124108,804476.6170272314,39008.0226005508,,,,183904.55556699572,-10659.865035252475,44639.980127520175,712917.9256781175,,849880.5367986695,0.0,,,234.1776866645309,0.0,,,249.31457112578192,0.0,,,849880.6056300726,0.0,,
Cattle,Gambela,Overall,Neonatal Male,Neonatal,Male,2021,237530218.78372902,0.0,,,31446924.214883257,0.0,,,39975415.56640551,0.0,,,10136.817526363164,0.0,,,399822.592813823,0.0,,,5766.41558392496,0.0,,,197154980.6245097,0.0,,,31446926.37736205,0.0,,,179178493.2489933,1152479.4726520032,1633981.0188880116,1895480.9032090008,23990818.29991901,17955753.070965007,960541.6866780072,,,,8072393.989767,678712.5014480054,1585765.019005999,24028306.367023006,,6800729.919990912,0.0,,,1144536.4977079167,0.0,,,11447.324401755524,0.0,,,5644746.09788124,0.0,,,5130061.119367729,32996.65058186152,46782.5258644949,54269.53150311276,686881.3435728664,514091.3344455909,27501.27803291163,,,,231120.78797076328,19432.223989453534,45402.053120020915,687954.6647734372,,900357.1818984615,0.0,,,290.2273175936152,0.0,,,165.098298622822,0.0,,,900357.2438124121,0.0,,
Cattle,Gambela,Overall,Overall,Overall,Overall,2021,2034376122.5950274,0.0,,,272340298.32715553,0.0,,,236756403.7930794,0.0,,,7763.036516254815,0.0,,,3838277.0589945065,0.0,,,26534.628685961987,0.0,,,1793781441.7429535,0.0,,,272340299.7304573,0.0,,,3411125997.4841223,188419379.49831033,191511183.99102688,140482458.32207215,74624597.31661272,101378150.6441431,10693748.215505838,,,,184548798.1005864,93932148.85923505,139679815.84783244,93406533.43716514,,58246241.83099867,0.0,,,6778574.815741882,0.0,,,109893.74644615425,0.0,,,51357773.26881063,0.0,,,97663980.40104109,5394637.020172093,5483158.503577639,4022154.5807384937,2136577.545109919,2902558.7811490595,306172.80537368706,,,,5283818.367901039,2689372.234265793,3999174.116536642,2674323.33419075,,7797377.633618416,0.0,,,222.26357124751902,0.0,,,759.7132025747626,0.0,,,7797377.673796362,0.0,,
Cattle,Gambela,Overall,Overall Female,Overall,Female,2021,1316736887.775201,0.0,,,215339613.38124603,0.0,,,51778568.50772931,0.0,,,2548.8231138060587,0.0,,,2652876.4627137836,0.0,,,24503.765378666718,0.0,,,1262305442.804758,0.0,,,215339614.79048747,0.0,,,3050407269.0594974,9819671.709903657,126754864.32781589,70393283.64879596,26693308.49877575,57921157.79647535,9004651.971519649,,,,166637270.7979914,6393104.512730479,73402293.89354193,47308032.570135474,,37699506.173578,0.0,,,1482472.6801831883,0.0,,,75954.53086516139,0.0,,,36141078.96252965,0.0,,,87336239.10707119,281147.1127504584,3629119.7084419793,2015430.7638332658,764256.3657824877,1658341.2116740223,257812.27498289867,,,,4770993.261844108,183041.0352164141,2101581.764349268,1354476.7238586973,,6165390.488755076,0.0,,,72.97537845745732,0.0,,,701.5675361915314,0.0,,,6165390.529103081,0.0,,
Cattle,Gambela,Overall,Overall Male,Overall,Male,2021,717639234.8198264,0.0,,,166727589.20388538,0.0,,,169642896.68995088,0.0,,,16676.786393889088,0.0,,,1185400.596280722,0.0,,,10180.962713276727,0.0,,,546810937.5335947,0.0,,,166727590.3487685,0.0,,,360718728.4246239,178599707.78840655,64756319.66321081,70089174.67327619,47931288.81783682,43456992.847667634,1689096.2439860106,,,,17911527.30259496,87539044.34650451,66277521.95429045,46098500.86702967,,20546735.657420665,0.0,,,4857047.364923764,0.0,,,33939.21558099284,0.0,,,15655749.076915907,0.0,,,10327741.29396987,5113489.907421631,1854038.7951356552,2006723.816905228,1372321.1793274267,1244217.5694750338,48360.53039078329,,,,512825.10605693015,2506331.1990493773,1897592.3521873725,1319846.6103320527,,4773579.16896967,0.0,,,477.47322752850437,0.0,,,291.4912388538403,0.0,,,4773579.201748829,0.0,,
Cattle,Gambela,Overall,Oxen,Oxen,Male,2021,-106050.026415432,0.0,,,5.19065479536138,0.0,,,0.0,0.0,,,0.0,0.0,,,-0.0,0.0,,,0.0,0.0,,,-106050.026415432,0.0,,,5.19065479536138,0.0,,,-33675.51661531521,-106050.026415432,-12317.111295170296,31019.471493212986,26111.336732904005,-7957.1153113570035,-29558.1869529767,,,,27841.033659978,-106050.026415432,3270.6133874399966,-27129.76905731451,,-3036.3193001389127,0.0,,,0.0,0.0,,,-0.0,0.0,,,-3036.3193001389127,0.0,,,-964.1640318002903,-3036.3193001389127,-352.6513289207673,888.1187790184837,747.5939266999155,-227.82024304888247,-846.2807276526764,,,,797.1168956286766,-3036.3193001389127,93.64096254606592,-776.7526721242633,,0.14861368608976555,0.0,,,0.0,0.0,,,0.0,0.0,,,0.14861368608976555,0.0,,
Cattle,Gambela,Pastoral,Adult Combined,Adult,Overall,2021,1107528435.957166,0.0,,,242933984.5170287,0.0,,,814484487.5797403,0.0,,,67455.64999802885,0.0,,,1726603.5084660319,0.0,,,21048.586858738337,0.0,,,291317344.86895967,0.0,,,242933994.79411617,0.0,,,2851329693.67838,183044182.62068188,35892836.17058587,40434869.3145988,13607715.964619875,14131758.419955969,6578478.465623856,,,,161806121.09501386,91566702.82772183,39472053.08154583,5331081.668434858,,31709657.02899687,0.0,,,23319512.996766698,0.0,,,49434.40123160688,0.0,,,8340709.630998565,0.0,,,81636447.18069609,5240739.707995519,1027648.1287666636,1157691.1222781697,389602.64330656856,404606.507756315,188348.47859892037,,,,4632672.569423455,2621647.1267699646,1130124.721686681,152634.24920873065,,6955445.18734194,0.0,,,1931.323347248372,0.0,,,602.6422876075544,0.0,,,6955445.481585328,0.0,,
Cattle,Gambela,Pastoral,Adult Female,Adult,Female,2021,853692916.6599019,0.0,,,202425075.89078635,0.0,,,142020636.79527324,0.0,,,15659.840699824805,0.0,,,1363740.62338131,0.0,,,20354.7917547106,0.0,,,710308539.2412473,0.0,,,202425077.51990306,0.0,,,2812603508.563942,5407383.395087957,19549875.42101395,19325048.89085096,9693616.839901984,9141056.93287599,5387087.466647983,,,,155129531.277753,4832993.552845001,20815283.156717956,3717628.5817390084,,24442089.897199217,0.0,,,4066194.1830196213,0.0,,,39045.27056820796,0.0,,,20336850.443611387,0.0,,,80527677.4117655,154818.8446595906,559732.6663890224,553295.6558969833,277538.03458612814,261717.68670979943,154237.75174222412,,,,4441515.063796374,138373.4837034876,595962.5671286233,106439.45876320529,,5795634.24483825,0.0,,,448.35704583153097,0.0,,,582.7782334822951,0.0,,,5795634.291481506,0.0,,
Cattle,Gambela,Pastoral,Adult Male,Adult,Male,2021,253835519.29726398,0.0,,,134316825.02177206,0.0,,,87404975.66021459,0.0,,,29083.884473044967,0.0,,,362862.885084722,0.0,,,5359.61392007088,0.0,,,166067680.75196466,0.0,,,134316828.2774989,0.0,,,38726185.114438,177636799.22559398,16342960.749571979,21109820.423747957,3914099.124717951,4990701.487079978,1191390.9989759922,,,,6676589.817260981,86733709.27487695,18656769.924827993,1613453.086695969,,7267567.131797649,0.0,,,2502492.6772357975,0.0,,,10389.130663398919,0.0,,,4754685.323898452,0.0,,,1108769.7689305793,5085920.86333593,467915.462377643,604395.4663811899,112064.60872044213,142888.82104651554,34110.726856699664,,,,191157.50562708496,2483273.6430664808,534162.154558061,46194.790445528786,,3845626.275936901,0.0,,,832.7009689048663,0.0,,,153.45115637270914,0.0,,,3845626.3691516467,0.0,,
Cattle,Gambela,Pastoral,Juvenile Combined,Juvenile,Overall,2021,501364809.710054,0.0,,,115248745.00098641,0.0,,,124071589.51398323,0.0,,,14182.60565182016,0.0,,,1143714.9107880911,0.0,,,12327.420185947582,0.0,,,376149505.2852826,0.0,,,115248746.53294058,0.0,,,238224735.19018596,1577352.68773669,154441489.360475,98565304.76421499,41860351.51284778,41200508.401940405,1821846.5927026868,,,,8219177.151300371,2165102.4257514775,97059579.16434598,39174072.86109948,,14354580.565305643,0.0,,,3552294.842101058,0.0,,,32745.712328999514,0.0,,,10769540.010875585,0.0,,,6820614.625732781,45161.19958461389,4421815.729214862,2822024.164400495,1198504.11645502,1179612.142162968,52161.306868948894,,,,235323.33804419095,61989.067841761265,2778913.7206398677,1121593.2472025857,,3299687.898166919,0.0,,,406.0623153283291,0.0,,,352.94648286922063,0.0,,,3299687.9420283134,0.0,,
Cattle,Gambela,Pastoral,Juvenile Female,Juvenile,Female,2021,274985262.944805,0.0,,,67187072.78240961,0.0,,,63347578.75812356,0.0,,,11466.418129526677,0.0,,,720999.792405914,0.0,,,10501.9187166216,0.0,,,210916684.39427555,0.0,,,67187074.5816325,0.0,,,95377009.61237802,1660873.571160704,107649794.35442899,51512450.88938901,21860091.4563808,20682012.9970064,2255124.8474176973,,,,5084474.689393401,1932429.829156503,51027862.767277,18690201.6787315,,7873105.640373396,0.0,,,1813705.1210802083,0.0,,,20642.95181316112,0.0,,,6038757.567480027,0.0,,,2730740.0560294176,47552.48678063559,3082122.270992423,1474853.464158589,625876.483347601,592146.9079369919,64566.50064012417,,,,145573.64248073866,55327.416548179375,1460979.2170931243,535119.3394173753,,1923633.7104710294,0.0,,,328.2951249230272,0.0,,,300.68053319341885,0.0,,,1923633.7619845967,0.0,,
Cattle,Gambela,Pastoral,Juvenile Male,Juvenile,Male,2021,226379546.76524898,0.0,,,93638509.57396527,0.0,,,57043345.437682614,0.0,,,17695.875673880415,0.0,,,422715.118382177,0.0,,,6455.61706658479,0.0,,,168913486.2091842,0.0,,,93638511.46858643,0.0,,,142847725.577808,-83520.88342401385,46791695.006046,47052853.874826014,20000260.056466997,20518495.40493399,-433278.2547149956,,,,3134702.4619069993,232672.5965949893,46031716.39706901,20483871.18236801,,6481474.924932248,0.0,,,1633208.5578030846,0.0,,,12102.760515838398,0.0,,,4836163.606613326,0.0,,,4089874.5697033647,-2391.2871960216985,1339693.4582224383,1347170.700241907,572627.6331074194,587465.2342259757,-12405.193771174847,,,,89749.69556345315,6661.6512935823175,1317934.5035467441,586473.9077852112,,2680965.045137419,0.0,,,506.6507822542433,0.0,,,184.8308327316479,0.0,,,2680965.099382335,0.0,,
