species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,Oromia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,403773123.334207,67031369.2010014,399618552.370272,407927694.298143
Cattle,Oromia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,955398620.491162,83348966.1133037,950232692.976688,960564548.005637
Cattle,Oromia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,612853786.260983,75141609.3502004,608196546.64152,617511025.880445
Cattle,Oromia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,4855239985.1149,2321206767.67486,4711372742.75924,4999107227.47056
Cattle,Oromia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,16107123597.6786,7017145136.77411,15672204428.0053,16542042767.3518
Cattle,Oromia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,14253735197.8612,6265224677.637,13865419684.7141,14642050711.0084
Cattle,Oromia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,1060002669.98463,206156988.370052,1047225162.25797,1072780177.71129
Cattle,Oromia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,2509227148.2711,235336118.560473,2494641132.55054,2523813163.99166
Cattle,Oromia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,1526677107.59754,198409687.37375,1514379773.738,1538974441.45707
Cattle,Oromia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,2908587468.91507,1204767100.2,2833916602.53628,2983258335.29387
Cattle,Oromia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,9553166454.99286,3517175363.16699,9335173673.20937,9771159236.77635
Cattle,Oromia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,8188683866.17389,3108936117.5242,7995993550.03452,8381374182.31326
Cattle,Oromia,Pastoral,Adult,Adult,Overall,2021,Mortality,External,836975327.231399,142007620.143926,828173765.479939,845776888.982859
Cattle,Oromia,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,1658614930.51886,169743422.704211,1648094317.50302,1669135543.53471
Cattle,Oromia,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,997767730.547349,152479461.807164,988317129.251694,1007218331.843
Cattle,Oromia,Pastoral,Adult,Adult,Overall,2021,Production loss,External,1413244459.97599,800661702.156781,1363619845.42067,1462869074.53132
Cattle,Oromia,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,2608411379.55075,1412813918.8435,2520845874.70375,2695976884.39774
Cattle,Oromia,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,2111042799.34211,1162277257.58191,2039005432.30112,2183080166.38309
Cattle,Oromia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,153026998.81531,24910779.1938994,151483041.095789,154570956.534831
Cattle,Oromia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,307427343.672349,28400675.2437635,305667083.929331,309187603.415367
Cattle,Oromia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,128915130.250245,23418267.1910612,127463677.683225,130366582.817265
Cattle,Oromia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,575701146.845844,118340263.837405,568366476.08104,583035817.610647
Cattle,Oromia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,1285998164.10328,192164911.725944,1274087878.33618,1297908449.87037
Cattle,Oromia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1239164217.79359,189772835.449246,1227402191.72581,1250926243.86137
Cattle,Oromia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,234295468.70449,33963653.9681314,232190418.303654,236400519.105326
Cattle,Oromia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,392748587.301805,38875714.5542975,390339089.826,395158084.777609
Cattle,Oromia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,223257821.379938,31596660.9712831,221299476.029197,225216166.730679
Cattle,Oromia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,829318201.244306,262713683.531469,813035337.647183,845601064.84143
Cattle,Oromia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,1221235858.09939,363972399.051031,1198677029.61661,1243794686.58217
Cattle,Oromia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,1040146196.59132,313558369.563412,1020712004.61203,1059580388.57062
Cattle,Oromia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,116906347.610397,18179621.9653686,115779583.672066,118033111.548728
Cattle,Oromia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,246670636.670804,23504914.8963067,245213813.722056,248127459.619551
Cattle,Oromia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,202224092.801065,21833843.3571934,200870842.036174,203577343.565955
Cattle,Oromia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,1088157760.71652,789502563.500581,1039224784.03158,1137090737.40145
Cattle,Oromia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,4306408843.19152,2875234108.14303,4128203261.49755,4484614424.88549
Cattle,Oromia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,4391647706.32966,2918627120.93167,4210752647.25938,4572542765.39994
Cattle,Oromia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,37083790.160994,7758637.68315853,36602913.6516467,37564666.6703412
Cattle,Oromia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,147872808.142292,10758370.1103857,147206009.707281,148539606.577303
Cattle,Oromia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,76140747.4480203,9889805.93473058,75527782.1891401,76753712.7069005
Cattle,Oromia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,48747833.2517345,12406545.1332016,47978881.7475724,49516784.7558966
Cattle,Oromia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,191072300.201567,37508107.789797,188747566.313641,193397034.089493
Cattle,Oromia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,151541439.780355,31385553.4138929,149596178.771149,153486700.789561
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,48189603.0617292,9993915.65365941,47570185.1341883,48809020.9892701
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,144133118.864556,12588775.4546286,143352872.815599,144913364.913514
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,86173489.7942276,11820189.3730928,85440880.3287934,86906099.2596619
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,121564936.719302,30530246.1544552,119672687.229145,123457186.209458
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,382929790.485309,61273234.2219806,379132105.866907,386727475.10371
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,338689373.569649,57127478.3111267,335148640.843117,342230106.296181
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,320326016.486197,61014705.0860486,316544355.375211,324107677.597183
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,814284344.432301,73790147.0746537,809710867.773312,818857821.091291
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,607138567.464155,68210645.1088849,602910905.565278,611366229.363033
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,8514092998.6423,2255261771.7968,8374312994.3717,8653873002.9129
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,28918196178.3153,5648637733.78362,28568096417.6465,29268295938.984
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,26034589179.3889,5365648555.03852,25702028947.4384,26367149411.3394
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,164315507.316927,38185286.7007133,161948802.216505,166682212.41735
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,510706432.838725,43963076.207247,507981623.214917,513431242.462533
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,232140875.149664,35899007.2117028,229915872.516216,234365877.783112
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,1159553414.37202,385453108.060843,1135663222.21577,1183443606.52827
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,3204947200.4651,922650780.084379,3147761763.46028,3262132637.46993
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,2271364846.57739,675316940.68817,2229509038.07042,2313220655.08435
