region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_total_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_total_mean,ahle_dueto_ppr_total_stdev,ahle_dueto_ppr_mortality_mean,ahle_dueto_ppr_mortality_stdev,ahle_dueto_ppr_healthcost_mean,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_ppr_productionloss_mean,ahle_dueto_ppr_total_mean_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_total_mean,ahle_dueto_bruc_total_stdev,ahle_dueto_bruc_mortality_mean,ahle_dueto_bruc_mortality_stdev,ahle_dueto_bruc_healthcost_mean,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_bruc_productionloss_mean,ahle_dueto_bruc_total_mean_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_otherdisease_total_mean,ahle_dueto_otherdisease_mortality_mean,ahle_dueto_otherdisease_healthcost_mean,ahle_dueto_otherdisease_productionloss_mean,ahle_dueto_otherdisease_total_mean_usd,ahle_dueto_otherdisease_mortality_mean_usd,ahle_dueto_otherdisease_healthcost_mean_usd,ahle_dueto_otherdisease_productionloss_mean_usd,ahle_dueto_otherdisease_total_stdev,ahle_dueto_otherdisease_mortality_stdev,ahle_dueto_otherdisease_healthcost_stdev,ahle_dueto_otherdisease_productionloss_stdev,ahle_dueto_otherdisease_total_stdev_usd,ahle_dueto_otherdisease_mortality_stdev_usd,ahle_dueto_otherdisease_healthcost_stdev_usd,ahle_dueto_otherdisease_productionloss_stdev_usd
National,Goat,Overall,Juvenile Combined,2017,,,77786307390.27972,4148715340.9389005,,,,,,3259279600.0320997,173832949.92033622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Combined,2018,,,81675622759.79373,4356151107.985846,,,,,,2977668584.7274237,158813289.28122115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Combined,2019,,,85759403897.78339,4573958663.385138,,,,,,2950125264.158907,157344272.4270122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Combined,2020,,,90047374092.67258,4802656596.554395,,,,,,2578147211.5185113,137504906.0236311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Combined,2021,,,94549742797.3062,5042789426.382114,,,,,,2707054572.0944366,144380151.32481265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Female,2017,78434242203.59967,4187823333.77884,,,-2080349.469639346,1409207.1803535467,,3286428346.258202,175471591.57254744,,,-87167.53391202126,59046.3845018438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Female,2018,82355954313.7797,4397214500.467782,,,-2184366.943121314,1479667.5393712244,,3002471602.1645927,160310347.64018095,,,-79636.01138590007,53944.60916183592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Female,2019,86473752029.46866,4617075225.491171,,,-2293585.2902773917,1553650.9163397856,,2974698854.6330347,158827483.05338612,,,-78899.38132517107,53445.62358946278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Female,2020,90797439630.94211,4847928986.76573,,,-2408264.554791242,1631333.4621567747,,2599622344.973881,138801100.25203815,,,-68951.04503707169,46706.72364291151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Female,2021,95337311612.48921,5090325436.104017,,,-2528677.7825307995,1712900.1352646134,,2729603462.2225747,145741155.26464006,,,-72398.59728892514,49042.059825057084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Male,2017,80358228578.33507,4173173021.8860545,,,-2120033.494096726,1406289.4641752618,,3367044199.514381,174857737.22866288,,,-88830.31153575092,58924.130944146884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Male,2018,84376140007.25186,4381831672.980357,,,-2226035.168801576,1476603.937384025,,3076122016.713119,159749532.0552383,,,-81155.12029988224,53832.918658780676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Male,2019,88594947007.61441,4600923256.629375,,,-2337336.9272416383,1550434.1342532262,,3047668005.6627393,158271854.99116352,,,-80404.43853977548,53334.96621929071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Male,2020,93024694357.99515,4830969419.460844,,,-2454203.7736037225,1627955.8409658875,,2663390895.9366617,138315530.72159684,,,-70266.33124140724,46610.018938942136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Juvenile Male,2021,97675929075.89491,5072517890.433887,,,-2576913.9622838944,1709353.6330141819,,2796560440.733495,145231307.2576767,,,-73779.6478034772,48940.51988588924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Combined,2017,,,79964490672.91025,4166437920.6366086,,,,,,3350546412.616338,174575533.60127723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Combined,2018,,,83962715206.55579,4374759816.66844,,,,,,3061049685.4644136,159491711.6228477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Combined,2019,,,88160850966.88354,4593497807.501863,,,,,,3032735092.9018497,158016419.3879157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Combined,2020,,,92568893515.22772,4823172697.876955,,,,,,2650340857.7358894,138092302.71286222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Combined,2021,,,97197338190.98912,5064331332.770803,,,,,,2782857900.6226845,144996917.84850532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Female,2017,79499978807.30673,4064582207.872848,,,-4903322.127397537,1343981.0124306476,,3331083166.470223,170307735.6057763,,,-205451.29751473243,56313.38012572993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Female,2018,83474977747.67209,4267811318.2664905,,,-5148488.23376742,1411180.0630521802,,3043268119.069946,155592663.49667874,,,-187699.72183272697,51447.74412681509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Female,2019,87648726635.0557,4481201884.179816,,,-5405912.645455778,1481739.0662047893,,3015118005.316719,154153437.30784807,,,-185963.5065817827,50971.854460557435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Female,2020,92031162966.80844,4705261978.388806,,,-5676208.277728558,1555826.019515029,,2634945089.3648014,134716399.79820687,,,-162515.57239374283,44544.86934502419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Female,2021,96632721115.14891,4940525077.308247,,,-5960018.691615,1633617.3204907803,,2766692343.833043,141452219.7881172,,,-170641.3510134304,46772.1128122754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Male,2017,80046575868.55855,4132011640.179299,,,-4717184.479073882,1395247.035124116,,3353985817.475844,173133057.70334673,,,-197652.0503164389,58461.44843679215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Male,2018,84048904661.98648,4338612222.188264,,,-4953043.703027576,1465009.3868803221,,3064191915.9745564,158173869.73979723,,,-180574.351745836,53410.213234293755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Male,2019,88251349895.08578,4555542833.297678,,,-5200695.8881789595,1538259.856224338,,3035848257.8999057,156710767.49190062,,,-178904.04589578375,52916.17080381972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Male,2020,92663917389.84012,4783319974.962562,,,-5460730.682587907,1615172.849035555,,2653061487.180425,136951279.02962384,,,-156346.23134794115,46244.02897719008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Neonatal Male,2021,97297113259.3321,5022485973.71069,,,-5733767.216717303,1695931.4914873329,,2785714561.539446,143798842.98110503,,,-164163.5429153382,48556.23042604958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Overall,Overall,2017,104911724929.9433,6536685291.057359,21340949576.91044,5080846718.815395,102354477.30811098,982504.9690770502,83468420875.72476,4395846214.330931,273889913.73609567,894194928.8369187,212889653.93920207,4288696.443558932,41167.37906809492,3497362589.0504527,6428978482.145935,8168173525.580358,-4221303250.935608,-268710203.7210958,22998891.656229403,852385.4637995949,10627282841.425314,269376952.30564445,342249969.6234854,-176874414.44280306,-11259072.640052821,963663.4121529728,35715.31605925135,445287703.3362946,585895185.6883545,8291225453.704911,-9787844.397474565,-526139.6105444034,0.0,0.0,595683030.085829,24549259.253174145,347405898.12216985,-410114.87295466807,-22045.475057869837,0.0,0.0,24959374.12612881,8279085634.2798395,8172592284.222715,8291225470.398638,346897234.48807174,342435117.50341034,347405898.8216441,97896851262.10901,25572040672.243523,79355585.65188158,72245455004.2136,4101920002.772112,1071479458.1526765,3325033.0314059593,3027115511.5880294,13348847623.015318,5087947408.386204,1300721.7201069358,14285620161.017252,559322433.4886936,213187175.87385544,54500.79724690674,598573604.104893
National,Goat,Overall,Overall,2018,110157311176.44049,6863519555.610226,22407997055.755974,5334889054.756165,107472201.17351654,1031630.2175309028,87641841919.51099,4016032615.1758423,250225047.21523243,816933947.0581305,194495383.13374877,3918140.8889534636,37610.400582209724,3195180527.2287583,6750427406.253265,8576582201.859375,-4432368413.4823885,-282145713.9071506,24148836.239040874,895004.736989575,11158646983.496613,246102018.4712717,312678600.09976757,-161591962.62978053,-10286256.782977182,880400.1560930463,32629.41130371148,406813580.94495916,615189944.9727783,8705786726.390158,-10277236.617348295,-552446.5910716236,0.0,0.0,625467181.5901266,22428133.52244663,317389041.7309435,-374679.7830154144,-20140.68339352183,0.0,0.0,22802813.305462044,8693039915.993832,8581221898.43385,8705786743.91857,316924328.0796715,312847750.67696136,317389042.36998117,102791693825.21445,26850642705.85571,83323364.93447566,75857727754.42426,3747502463.182124,978900589.4709264,3037740.732860417,2765564132.9783373,14016290004.166082,5342344778.805514,1365757.806112283,14999901169.068113,510995386.5008003,194767198.32814816,49791.773557296154,546855144.4842768
National,Goat,Overall,Overall,2019,115665176735.26251,7206695533.390738,23528396908.54377,5601633507.493974,112845811.23219237,1083211.728407448,92023934015.48656,3978884467.0237107,247910475.09492642,809377339.2803093,192696308.27557766,3881898.2355263587,37262.5058147197,3165625229.507875,7087948776.565887,9005411311.952343,-4653986834.1565075,-296252999.6025081,25356278.050992925,939754.9738390537,11716579332.671402,243825584.20921707,309786335.0029616,-160097243.15332976,-10191109.30099186,872256.4883080496,32327.590496617744,403050570.8742387,645949442.221405,9141076062.709663,-10791098.448215708,-580068.9206252048,0.0,0.0,656740540.6696208,22220674.14482082,314453205.2291356,-371214.009347026,-19954.38284213675,0.0,0.0,22591888.154167846,9127691911.793522,9010282993.355543,9141076081.114496,313992790.1613713,309953920.9437832,314453205.8622622,107931278516.47522,28193174841.148495,87489533.18119945,79650614142.14552,3712838208.669673,969845796.4429861,3009641.747218309,2739982770.479469,14717104504.374386,5609462017.7457905,1434045.696417897,15749896227.521519,506268698.71169806,192965609.1898207,49331.20155549659,541796755.3047934
National,Goat,Overall,Overall,2020,121448435572.0256,7567030310.060274,24704816753.970947,5881715182.868672,118488101.793802,1137372.3148278205,96625130716.26085,3477191297.006208,216651715.72110787,707323840.0020025,168399442.52069968,3392433.952859375,32564.117404621917,2766475023.0513463,7442346215.394165,9455681877.549961,-4886686175.864333,-311065649.58263355,26624091.953542568,986742.7225310063,12302408299.304956,213081884.23825625,270725716.4492404,-139910757.6963299,-8906123.528325299,762274.6262272595,28251.440135959594,352230367.3083589,678246914.3324585,9598129865.845148,-11330653.370626494,-609072.366656465,0.0,0.0,689577567.703085,19418893.7603851,274804146.137059,-324408.0428386483,-17438.35663761042,0.0,0.0,19743301.803223748,9584076507.383198,9460797143.023321,9598129885.170223,274401784.29923505,270872171.66294545,274804146.69035536,113327842442.29898,29602833583.20591,91864009.84025943,83633144849.25282,3244690519.0075665,847559005.741171,2630159.3266321155,2394501353.9397635,15452959729.593105,5889935118.6330805,1505747.981238792,16537391038.897594,442433834.83406,168634787.57860285,43111.08456183524,473482197.81341136
National,Goat,Overall,Overall,2021,127520857350.6269,7945381825.563288,25940057591.66951,6175800942.012107,124412506.8834921,1194240.9305692113,101456387252.0739,3651050861.856519,227484301.50716323,742690032.002103,176819414.6467347,3562055.650502344,34192.323274853006,2904798774.203914,7814463526.16391,9928465971.42746,-5131020484.657551,-326618932.06176525,27955296.5512197,1036079.8586575566,12917528714.27024,223735978.4501701,284262002.27170247,-146906295.58114642,-9351429.704741564,800388.3575386227,29664.012142757572,369841885.6737779,712159260.0491028,10078036359.137407,-11897186.039157819,-639525.9849892883,0.0,0.0,724056446.0882607,20389838.448404968,288544353.44391197,-340628.44498058077,-18310.27446949094,0.0,0.0,20730466.89338555,10063280332.75236,9933837000.174488,10078036379.428736,288121873.5141968,284415780.24609274,288544354.0248732,118994234564.4139,31082975262.36622,96457210.3322724,87814802091.7154,3406925044.9579444,889936956.02823,2761667.2929637213,2514226421.6367507,16225607716.072763,6184431874.564734,1581035.3803007314,17364260590.842476,464555526.5757631,177066526.95753306,45266.638789927,497156307.704082
National,Goat,Pastoral,Adult Combined,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Combined,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Combined,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Combined,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Combined,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Female,2017,44357703035.564224,4036704424.7885046,4342289278.644764,3116707672.1411767,-12283496.500375047,1700119.4252028537,40027697253.41984,1858606758.1627173,169139644.55287367,181943780.8291376,130591386.52907254,-514683.7650984953,71235.73217558842,1677177661.0986784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099887471.022946,,,213687469.61295512,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Female,2018,46575588187.34245,4238539646.0279303,4559403742.577,3272543055.748236,-12897671.325393796,1785125.3964629963,42029082116.09085,1698017854.9544196,154525498.82866588,166223321.3609899,119307919.79300752,-470213.6258539844,65080.76257318244,1532264747.2192838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354881844.574095,,,195224265.267124,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Female,2019,48904367596.70957,4450466628.329327,4787373929.705849,3436170208.535648,-13542554.891663484,1874381.6662861465,44130536221.895386,1682311254.7135623,153096143.87221518,164685761.9933384,118204326.09622194,-465864.16779172455,64478.768007504244,1518091356.8880157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622625936.802799,,,193418448.27708524,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Female,2020,51349585976.54505,4672989959.745793,5026742626.191147,3607978718.962431,-14219682.636246666,1968100.7496004538,46337063032.99015,1470190477.312679,133792419.33000432,143920715.23816386,103300072.51447485,-407123.8668169081,56348.711005697085,1326676885.941332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903757233.64294,,,169030528.68298292,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Female,2021,53917065275.3723,4906639457.733084,5278079757.500702,3788377654.910552,-14930666.768059,2066505.7870804763,48653916184.639656,1543700001.178313,140482040.29650456,151116751.00007197,108465076.14019859,-427480.0601577536,59166.14655598193,1393010730.2383988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198945095.325087,,,177482055.11713207,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Male,2017,2895248746.931164,3284073490.113125,1237801419.4046326,3034367701.8955865,-404834.76351553947,1130616.9300706433,1657852162.2900467,121312162.69909257,137604085.99456766,51864409.69507228,127141306.50480546,-16962.750005470753,47373.33367865523,69464715.75402576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471300405.594053,,,187349402.3112484,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Male,2018,3040011184.277729,3448277164.6187816,1299691490.3748665,3186086086.990366,-425076.50169130415,1187147.7765741756,1740744770.404554,110830447.25922658,125714702.10537311,47383177.37850057,116155936.48266049,-15497.120222940148,43280.14308663547,63462767.00094894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694865425.873756,,,171161881.79258063,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Male,2019,3192011743.4916077,3620691022.849721,1364676064.893608,3345390391.3398848,-446330.3267758712,1246505.1654028844,1827782008.9247754,109805269.85927323,124551845.91713797,46944884.799271,115081498.51099114,-15353.772453353442,42879.80341774127,62875738.832455575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4929608697.167445,,,169578640.92974466,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Male,2020,3351612330.666191,3801725573.992207,1432909868.1382904,3512659910.9068785,-468646.8431146741,1308830.4236730288,1919171109.3710153,95960044.04864971,108847240.53651431,41025655.86305868,100570998.82776435,-13417.83215709972,37473.13612577396,54947806.01774813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5176089132.025817,,,148196656.4463042,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Adult Male,2021,3519192947.199501,3991811852.6918173,1504555361.5452042,3688292906.4522223,-492079.18527039886,1374271.9448566802,2015129664.8395672,100758046.2510822,114289602.56334002,43076938.65621159,105599548.76915257,-14088.72376495445,39346.79293206266,57695196.31863556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434893588.627108,,,155606489.2686194,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Combined,2017,,,2234268773.424492,3131025594.891629,,,,,,93616818.67316881,131191313.62551183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Combined,2018,,,2345982212.095722,3287576874.6362114,,,,,,85528059.62473229,119856011.48424397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Combined,2019,,,2463281322.7005005,3451955718.368022,,,,,,84736928.34305422,118747347.96026874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Combined,2020,,,2586445388.835541,3624553504.2864227,,,,,,74052542.16640033,103774625.34841524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Combined,2021,,,2715767658.2773056,3805781179.5007443,,,,,,77755169.27472,108963356.61583601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Female,2017,2637739551.7450447,3141931641.880454,,,-1217858.7603339776,1166853.8099723577,,110522417.11469579,131648281.66603498,,,-51028.80373741625,48891.67446889089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Female,2018,2769626529.3323097,3299028223.974477,,,-1278751.6983506754,1225196.5004709756,,100972966.341191,120273496.18806526,,,-46619.7701490934,44667.294919804495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Female,2019,2908107855.798912,3463979635.173201,,,-1342689.2832682133,1286456.3254945246,,100038970.26286474,119160970.94654068,,,-46188.53905754997,44254.12414948613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Female,2020,3053513248.5888596,3637178616.9318614,,,-1409823.747431621,1350779.1417692506,,87425166.43608378,104136095.06688195,,,-40364.67692475644,38674.17026670568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Female,2021,3206188911.018303,3819037547.7784543,,,-1480314.9348032027,1418318.0988577134,,91796424.75788799,109342899.82022604,,,-42382.910770994284,40607.87878004097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Male,2017,3291014100.8925285,3106629680.301781,,,-1178130.70178397,1154105.6692832191,,137894900.55929017,130169114.35401443,,,-49364.181066343146,48357.52191324919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Male,2018,3455564805.937153,3261961164.31687,,,-1237037.2368731648,1211810.9527473801,,125980389.46565558,118922133.13332273,,,-45098.97560509941,44179.29466221061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Male,2019,3628343046.234009,3425059222.532714,,,-1298889.0987168252,1272401.5003847494,,124815075.67949532,117822107.94839014,,,-44681.81180494587,43770.6378756181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Male,2020,3809760198.5457153,3596312183.6593494,,,-1363833.553652674,1336021.575403987,,109077279.94740161,102966047.8328804,,,-39047.93125567827,38251.646245802556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Juvenile Male,2021,4000248208.4729996,3776127792.8423176,,,-1432025.2313352972,1402822.654174186,,114531143.94477165,108114350.22452444,,,-41000.32781846188,40164.22855809268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Combined,2017,,,3174862887.084461,3087139402.373304,,,,,,133028114.94644196,129352463.35999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Combined,2018,,,3333606031.4386787,3241496372.491969,,,,,,121534107.95368,118176043.10485475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Combined,2019,,,3500286333.0106125,3403571191.1165676,,,,,,120409922.10151833,117082919.22416146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Combined,2020,,,3675300649.661148,3573749750.672396,,,,,,105227567.3432115,102320062.60258906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Combined,2021,,,3859065682.144203,3752437238.206016,,,,,,110488945.710372,107436065.7327185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Female,2017,3085581428.5817146,3025905430.4317923,,,-2433749.6315917,1102170.1781012244,,129287183.59075871,126786733.70559163,,,-101975.15207957657,46181.40258574561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Female,2018,3239860500.0107994,3177200701.953382,,,-2555437.113171272,1157278.6870062856,,118116403.69310364,115831999.78044951,,,-93164.20928329206,42191.19822578896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Female,2019,3401853525.011345,3336060737.0510516,,,-2683208.968829833,1215142.6213566,,117023831.47468916,114760558.2108911,,,-92302.4439092126,41800.93125522579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Female,2020,3571946201.2619095,3502863773.903604,,,-2817369.417271331,1275899.7524244299,,102268425.1625156,100290525.53741995,,,-80664.13018863006,36530.29776864838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Female,2021,3750543511.3250046,3678006962.5987844,,,-2958237.8881348968,1339694.7400456513,,107381846.42064136,105305051.81429094,,,-84697.33669806155,38356.812657080794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Goat,Pastoral,Neonatal Male,2017,3554843137.5060387,3080189447.6110415,,,-2322303.8918112516,1151296.1605060352,,148949450.20664865,129061257.27838986,,,-97305.52784411258,48239.8022920099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
