species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,10683.012664764785,17066.094040860207,-22766.531655321218,44132.55698485079,34.9271654040404,305.8654357198127,488.6194984172975,-651.8287811780904,1263.5596526177158
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,51132576.89392229,53415.63894011688,51027882.241599664,51237271.54624492,34.9271654040404,1463977.288234425,1529.3436590745412,1460979.774662639,1466974.801806211
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,All causes,100201822.082635,15606537.6499979,69613008.28863911,130790635.87663089,34.9271654040404,2868879.307080659,446830.92571241193,1993090.6926843317,3744667.9214769867
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,160216.42262584795,13082.22730274353,134575.25711247063,185857.58813922526,34.9271654040404,4587.157897655044,374.55737250381526,3853.025447547566,5321.290347762521
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,537010.5440527912,13119.692901869657,511295.9459651267,562725.1421404558,34.9271654040404,15375.153919323478,375.630050423501,14638.919020493417,16111.388818153542
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,208008791.38573536,20278006.90663159,168263897.84873745,247753684.92273328,34.9271654040404,5955501.655501444,580579.8057773624,4817565.236177813,7093438.0748250745
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,173575309.098958,18850591.2101056,136628150.327151,210522467.87076497,34.9271654040404,4969636.30145831,539711.4535932237,3911801.8524155915,6027470.750501029
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,All causes,2722159335.56876,2223948410.26624,-1636779548.553071,7081098219.690591,34.9271654040404,77938169.44715068,63673887.775873505,-46862650.593561396,202738989.48786277
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,1543075181.6044502,23954734880.938763,-45408205185.03552,48494355548.24443,34.9271654040404,44179799.985313036,685848238.8658904,-1300082748.191832,1388442348.1624582
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,2516546849.205788,23780429830.739605,-44093095619.04384,49126189317.455414,34.9271654040404,72051276.42321275,680857709.3401535,-1262429833.8834882,1406532386.7299137
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,6450136930.132063,34667475319.29702,-61498114695.690094,74398388555.95422,34.9271654040404,184673930.89351323,992564810.750049,-1760753098.1765828,2130100959.9636092
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,10748600431.3246,8075318547.95465,-5079023922.666513,26576224785.315712,34.9271654040404,307743279.6788369,231204521.02364114,-145417581.52749974,760904140.8851734
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Health cost,External,All causes,22958006.92674481,29139.40992517303,22900893.683291472,23015120.17019815,23.8661044574125,961950.3244742715,1220.953757961229,959557.2551086674,964343.3938398755
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Brucellosis,318.3675744235712,30.643734897328578,258.3058540248072,378.42929482233524,23.8661044574125,13.339737743613638,1.2839856186840344,10.823125930992932,15.856349556234345
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,FMD,51562.38220418627,4899.499690465029,41959.362810874816,61165.40159749773,23.8661044574125,2160.485901509229,205.29113576988928,1758.115275400246,2562.8565276182117
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Other diseases,5764.527753178867,7324.146233663716,-8590.798864802016,20119.854371159752,23.8661044574125,241.53618213920453,306.8848645464187,-359.95815237177624,843.0305166501854
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Health cost,Non-infectious,All conditions,22958006.92674481,29139.40992517303,22900893.683291472,23015120.17019815,23.8661044574125,961950.3244742715,1220.953757961229,959557.2551086674,964343.3938398755
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,External,All causes,36415139.8797324,7338970.71422084,22030757.279859554,50799522.47960524,23.8661044574125,1525809.95967368,307506.0166319456,923098.1670750665,2128521.752272293
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Brucellosis,754691.5692890735,11100.591930989363,732934.4091043343,776448.7294738126,23.8661044574125,31621.900031308884,465.11955693471646,30710.26569971684,32533.53436290093
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,FMD,10543793.31913594,11097.500412900281,10522042.218326654,10565544.419945225,23.8661044574125,441789.4565889732,464.99002100250766,440878.0761478082,442700.8370301381
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Other diseases,134455151.25522697,10501329.739195408,113872544.96640396,155037757.54404998,23.8661044574125,5633728.432520413,440010.21439985494,4771308.412296697,6496148.452744129
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,All conditions,74386356.9508985,10020786.5442075,54745615.3242518,94027098.5775452,23.8661044574125,3116820.2202263917,419875.24868538714,2293864.732803033,3939775.70764975
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,External,All causes,140918365.468337,33801141.6067642,74668127.91907918,207168603.0175948,23.8661044574125,5904539.876618599,1416282.3123094982,3128626.544491983,8680453.208745215
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Brucellosis,-1588532.1246827394,209993178.0734135,-413175161.14857316,409998096.8992077,23.8661044574125,-66560.17648449377,8798804.11351306,-17312216.23897009,17179095.886001103
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,FMD,7893893.014051629,209516124.24307817,-402757710.5023816,418545496.53048486,23.8661044574125,330757.4987002074,8778815.353672232,-16875720.59449737,17537235.591897786
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Other diseases,540593580.9893421,310416114.00358343,-67822002.45768142,1149009164.4363656,23.8661044574125,22651102.610985212,13006568.145945253,-2841770.9550674823,48143976.1770379
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,All conditions,434590090.934701,74592199.2921808,288389380.3220266,580790801.5473754,23.8661044574125,18209510.970263228,3125445.102500314,12083638.56936261,24335383.37116384
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,External,All causes,24105907.27308205,30596.38042143168,24045938.367456045,24165876.178708058,27.4293865941667,878835.0840557462,1115.459885199857,876648.7826807545,881021.385430738
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Brucellosis,334.2859531447498,32.17592164219501,271.22114672604755,397.350759563452,27.4293865941667,12.18714651153887,1.173045614116567,9.8879771078704,14.486315915207342
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,FMD,54140.50131439559,5144.474674988281,44057.33095141856,64223.671677372615,27.4293865941667,1973.8137828393667,187.5533985175715,1606.2091217449265,2341.418443933807
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Other diseases,6052.7541408378165,7690.353545346902,-9020.338808042112,21125.847089717747,27.4293865941667,220.66676992787845,280.36914055461887,-328.85674555917456,770.1902854149315
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Non-infectious,All conditions,24105907.27308205,30596.38042143168,24045938.367456045,24165876.178708058,27.4293865941667,878835.0840557462,1115.459885199857,876648.7826807545,881021.385430738
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,External,All causes,38235900.0439267,7705919.45814636,23132297.905959837,53339502.181893565,27.4293865941667,1393975.7607287571,280936.6309265242,843339.9641127699,1944611.5573447444
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Brucellosis,792426.1477535273,11100.592106020476,770668.9872257272,814183.3082813274,27.4293865941667,28889.67804777849,404.69705977242654,28096.471810624535,29682.884284932443
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,FMD,11070982.985092737,11097.507802270156,11049231.869800286,11092734.100385187,27.4293865941667,403617.5926532443,404.5846145400211,402824.6068087459,404410.5784977428
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Other diseases,141177920.90551972,11026387.684661832,119566201.04358253,162789640.76745692,27.4293865941667,5146958.734233724,401991.7706437799,4359054.863771915,5934862.604695533
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,All conditions,78105681.7678531,10521830.5437947,57482893.90201548,98728469.63369071,27.4293865941667,2847518.3540729824,383597.004901026,2095668.2244669714,3599368.483678994
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,External,All causes,147964283.741726,35491198.684966,78401534.31919266,217527033.16425937,27.4293865941667,5394370.859652873,1293911.497551089,2858304.3244527387,7930437.394853007
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Brucellosis,-1667958.730917008,220492836.94844294,-433833919.1498652,430498001.68803114,27.4293865941667,-60809.18817454438,8038562.444387082,-15816391.579173228,15694773.202824136
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,FMD,8288587.664754061,219991930.426542,-422895595.9712683,439472771.30077636,27.4293865941667,302179.1113081895,8020300.770172047,-15417610.398229023,16021968.6208454
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Other diseases,567623260.038795,325936919.6617577,-71213102.49825013,1206459622.57584,27.4293865941667,20693983.005785085,11882763.711933443,-2596233.8696044604,43984199.88117463
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,All conditions,456319595.481546,78321809.2488101,302808849.3538782,609830341.6092138,27.4293865941667,16636157.499001078,2855397.7676433525,11039577.874420106,22232737.12358205
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,External,All causes,25311202.63673616,32126.199442503268,25248235.28582885,25374169.987643465,29.06975,870705.8931272598,1105.1419239072668,868539.8149564015,872871.971298118
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Brucellosis,351.0002508019873,33.78471772430476,284.78220406235,417.2182975416246,29.06975,12.074415872237887,1.162194987033076,9.796513697653058,14.352318046822715
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,FMD,56847.52638011536,5401.698408737695,46260.19749898948,67434.85526124125,29.06975,1955.556080809617,185.8185367516988,1591.3517487762874,2319.7604128429466
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Other diseases,6355.391847879706,8074.871222614248,-9471.355748444219,22182.139444203633,29.06975,218.62561074242834,277.7757367233722,-325.81483323538106,763.0660547202378
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Non-infectious,All conditions,25311202.63673616,32126.199442503268,25248235.28582885,25374169.987643465,29.06975,870705.8931272598,1105.1419239072668,868539.8149564015,872871.971298118
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,External,All causes,40147698.2163306,8091215.63981713,24288915.56228903,56006480.870372176,29.06975,1381081.6472907611,278337.98501250026,835539.1966662606,1926624.0979152618
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Brucellosis,832047.4551412036,11100.592298992273,810290.2942351787,853804.6160472285,29.06975,28622.449630327184,381.86060420169673,27874.00284609186,29370.896414562507
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,FMD,11624532.13434737,11097.51594904474,11602781.003087243,11646283.265607497,29.06975,399884.14535203675,381.7547777000057,399135.90598774474,400632.38471632876
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Other diseases,148236829.03832644,11577698.587924743,125544539.80599394,170929118.27065894,29.06975,5099349.978528417,398273.07038845343,4318734.760567049,5879965.196489786
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,All conditions,82010972.8256553,11047926.7450089,60357036.40543786,103664909.24587274,29.06975,2821179.157910037,380048.908057651,2076283.2981170411,3566075.017703033
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,External,All causes,155362497.928787,37265758.6171795,82321611.03911518,228403384.8184588,29.06975,5344473.135434154,1281942.8655966942,2831865.1188646336,7857081.152003674
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,Brucellosis,-1751356.667462828,231517478.76858774,-455525615.05389476,452022901.7189691,29.06975,-60246.70550874459,7964206.048163047,-15670090.559908316,15549597.148890827
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,FMD,8703017.047991768,230991526.92054525,-444040375.71627694,461446409.81226045,29.06975,299383.96608129644,7946113.293734733,-15274998.08963878,15873766.021801373
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,Other diseases,596004423.040721,342233765.6048408,-74773757.5447669,1266782603.626209,29.06975,20502564.45413948,11772848.600515684,-2572218.802871263,43577347.71115022
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,All conditions,479135575.255729,82237899.7036507,317949291.83657366,640321858.6748843,29.06975,16482273.678161286,2828985.4471968524,10937462.201655455,22027085.154667113
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,External,All causes,26576762.768572964,33732.50941462843,26510647.05012029,26642878.487025637,34.9271654040404,760919.5438888534,965.7957931715302,759026.5841342371,762812.5036434697
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,Brucellosis,368.5502633420866,35.47395361052,299.0213142654674,438.0792124187058,34.9271654040404,10.551966043584299,1.0156550982638959,8.561282050987064,12.542650036181536
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,FMD,59689.90269912114,5671.78332917458,48573.20737393897,70806.59802430333,34.9271654040404,1708.9821635573144,162.38888165022587,1390.6999555228717,2027.2643715917573
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,Other diseases,6673.161440273689,8478.61478374496,-9944.923535866434,23291.24641641381,34.9271654040404,191.05934773343307,242.7512993300094,-284.73319895338534,666.8518944202515
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Non-infectious,All conditions,26576762.768572964,33732.50941462843,26510647.05012029,26642878.487025637,34.9271654040404,760919.5438888534,965.7957931715302,759026.5841342371,762812.5036434697
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,External,All causes,42155086.2973548,8495776.63109428,25503364.100410014,58806808.49429959,34.9271654040404,1206942.670832322,243242.6603422986,730187.056561417,1683698.2851032272
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Brucellosis,873649.8278982637,11100.592511743678,851892.6665752461,895406.9892212813,34.9271654040404,25013.476409889226,317.8211682319789,24390.54692015455,25636.405899623904
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,FMD,12205758.74106474,11097.524930856789,12184007.59220026,12227509.88992922,34.9271654040404,349463.19290064025,317.7333402948588,348840.43555366236,350085.9502476182
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Other diseases,155648682.577773,12156575.093991898,131821795.39354888,179475569.76199713,34.9271654040404,4456378.889532428,348055.0154403774,3774191.059269288,5138566.719795568
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,All conditions,86111528.4363476,11600327.7578529,63374886.03095592,108848170.8417393,34.9271654040404,2465459.9776478326,332129.09274655784,1814486.9558645794,3116432.9994310862
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,External,All causes,163130622.825201,39129046.5461007,86437691.59484364,239823554.05555838,34.9271654040404,4670594.390872897,1120304.0983558951,2474798.3580953428,6866390.423650452
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Brucellosis,-1838924.5008357132,243093352.6810387,-478301895.75567156,474624046.7540001,34.9271654040404,-52650.264616749715,6960008.058739215,-13694266.05974561,13588965.530512111
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,FMD,9138167.900391618,242541103.24054974,-466242394.45108587,484518730.25186914,34.9271654040404,261634.970793665,6944196.599833217,-13348990.36487944,13872260.306466771
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Other diseases,625804644.1927431,359345453.8469833,-78512445.34734416,1330121733.7328303,34.9271654040404,17917418.632556695,10288423.056667918,-2247890.558512423,38082727.82362581
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,All conditions,503092354.018615,86349794.6815953,333846756.4426882,672337951.5945418,34.9271654040404,14404041.902593587,2472281.780748411,9558369.612326702,19249714.192860473
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,27905600.90700161,35419.13488535986,27836179.402626306,27975022.411376916,34.9271654040404,798965.521083296,1014.085582830107,796977.9133409491,800953.1288256431
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,386.977776509191,37.247651291046004,313.97237997874083,459.9831730396412,34.9271654040404,11.079564345763517,1.0664378531770908,8.989346153536419,13.169782537990615
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,62674.3978340772,5955.372495633309,51001.86774263591,74346.92792551848,34.9271654040404,1794.43127173518,170.50832573273715,1460.2349532990152,2128.6275901713448
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,7006.81951228738,8902.545522932209,-10442.16971265975,24455.80873723451,34.9271654040404,200.61231512010494,254.8888642965099,-298.96985890105447,700.1944891412644
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,27905600.90700161,35419.13488535986,27836179.402626306,27975022.411376916,34.9271654040404,798965.521083296,1014.085582830107,796977.9133409491,800953.1288256431
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,44262843.78243,8920565.67243323,26778535.064460874,61747152.50039913,34.9271654040404,1267289.8951401776,255404.7993657479,766696.4883833119,1767883.3018970434
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,917332.3192931771,11100.592746302098,895575.157510425,939089.4810759292,34.9271654040404,26264.150230383693,317.82117494762326,25641.22072748635,26887.079733281036
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,12816046.678117977,11097.534833296148,12794295.509844717,12837797.846391238,34.9271654040404,366936.3525456723,317.7336238116929,366313.5946430014,367559.1104483432
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,163431128.79419184,12764395.480258869,138412913.65288445,188449343.93549922,34.9271654040404,4679198.1800872395,365457.5266157234,3962901.4279204216,5395494.932254057
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,90417111.8275743,12180348.8228336,66543628.13482045,114290595.52032815,34.9271654040404,2588733.176071448,348735.6812936376,1905211.240735918,3272255.1114069773
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,171287153.966437,41085498.8715601,90759576.17817922,251814731.75469482,34.9271654040404,4904124.110415854,1176319.3032208476,2598538.2761029922,7209709.944728715
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,-1930870.7258776603,255248020.29034927,-502216990.4949622,498355249.04320693,34.9271654040404,-55282.777847591824,7308008.460967805,-14378979.36134449,14268413.805649307
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,9595076.295410989,254668158.3777937,-489554514.1250647,508744666.71588665,34.9271654040404,274716.7193333423,7291406.429115301,-14016439.881732648,14565873.320399333
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,657094876.4023677,377312726.503047,-82438067.54360437,1396627820.3483398,34.9271654040404,18813289.56418417,10802844.208462425,-2360285.0844021793,39986864.21277052
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,528246971.719641,90667284.4087818,350539094.2784287,705954849.1608533,34.9271654040404,15124243.997725992,2595895.8695884706,10036288.09333259,20212199.902119394
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,External,All causes,25519696.01632098,27939.934538555986,25464933.744625412,25574458.28801655,23.8661044574125,1069286.194647275,1170.6952254572157,1066991.6320053788,1071580.7572891712
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Brucellosis,306.960208612042,32.41919149385302,243.41859328409006,370.50182393999387,23.8661044574125,12.861764229675286,1.35837801060927,10.199343328881117,15.524185130469453
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,FMD,49907.25055474621,5230.630374692591,39655.21502034873,60159.286089143694,23.8661044574125,2091.135176408971,219.16565328146905,1661.5704959772913,2520.69985684065
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Other diseases,5579.356751484251,7819.14291254793,-9746.163357109692,20904.87686007819,23.8661044574125,233.77743784873846,327.6254374274058,-408.3684195089769,875.9232952064538
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Non-infectious,All conditions,25519696.01632098,27939.934538555986,25464933.744625412,25574458.28801655,23.8661044574125,1069286.194647275,1170.6952254572157,1066991.6320053788,1071580.7572891712
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,External,All causes,16193919.35676,3300401.67932311,9725132.065286705,22662706.648233294,23.8661044574125,678532.1578415526,138288.2441167749,407487.19937267376,949577.1163104314
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,FMD,3679829.120772923,20275.71371682531,3640088.721887945,3719569.5196579006,23.8661044574125,154186.41644426459,849.5610899971545,152521.27670787016,155851.556180659
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Other diseases,44359346.47795448,4257651.750229593,36014349.04750448,52704343.90840448,23.8661044574125,1858675.6191028503,178397.43213338792,1509016.6521214102,2208334.5860842904
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,All conditions,28422540.0531765,3899829.91375037,20778873.422225773,36066206.68412723,23.8661044574125,1190916.6032477005,163404.54390909756,870643.6971858692,1511189.509309532
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,External,All causes,284199161.778518,67365122.9257555,152163520.84403723,416234802.7129988,23.8661044574125,11908066.61747638,2822627.506971829,6375716.703811594,17440416.531141166
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Brucellosis,-5504121.79605909,267101775.21263325,-529023601.21282023,518015357.6207021,23.8661044574125,-230625.0609889366,11191678.796565183,-22166315.50225669,21705065.38027882
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,FMD,21649847.00876018,266652106.13502327,-500988281.0158854,544287975.0334058,23.8661044574125,907137.8635500785,11172837.46959402,-20991623.576854203,22805899.30395436
