species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Health cost,Non-infectious,All conditions,456762407.114032,1637118.8852007359,453553654.09903854,459971160.1290254,34.9271654040404,13077568.758591367,46872.36614430076,12985698.920948537,13169438.596234197
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Health cost,allcause,alldisease,914340354.5947752,3171045.078107225,908125106.241685,920555602.9478654,34.9271654040404,26178487.26106481,90790.2213484635,26000538.42722182,26356436.094907798
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,External,All causes,2171298326.27919,496170519.658447,1198804107.7486339,3143792544.8097463,34.9271654040404,62166462.72783455,14205862.798160244,34322971.64344048,90009953.81222863
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,All diseases,6788327554.42202,581198105.363953,5649179267.908672,7927475840.935368,34.9271654040404,194356669.82688326,16640288.401323274,161741704.56028965,226971635.09347686
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Brucellosis,9606668.159064656,12742.604572111843,9581692.654103316,9631643.664025996,34.9271654040404,275048.60609024257,364.83363092035427,274333.53217363864,275763.6800068465
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,FMD,136025672.07095668,12748.7632909766,136000684.49490637,136050659.647007,34.9271654040404,3894552.2918164185,365.009961257887,3893836.8722923533,3895267.711340484
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Other diseases,6642695214.1919985,581198105.6434661,5503546927.130805,7781843501.253192,34.9271654040404,190187068.9289766,16640288.409326015,157572103.6466976,222802034.21125558
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,known,145632340.23002133,18025.11960377956,145597010.99559793,145667669.46444473,34.9271654040404,4169600.897906661,516.0773682966669,4168589.3862648,4170612.4095485224
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,All conditions,3113057973.66485,498523754.191479,2135951415.4495513,4090164531.880149,34.9271654040404,89129992.01775272,14273238.278128617,61154444.99262064,117105539.04288481
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,allcause,alldisease,12072684785.511574,46296.79168904783,12072594043.799864,12072775527.223284,34.9271654040404,345653151.23210645,1325.5238767155201,345650553.20530814,345655749.2589048
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,External,All causes,5794287218.99621,1169823667.16275,3501432831.35722,8087141606.6352005,34.9271654040404,165896291.6677436,33493232.377438333,100249556.20796447,231543027.12752274
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,All diseases,15973304577.3742,2044171190.88528,11966729043.239052,19979880111.50935,34.9271654040404,457331833.0472474,58526684.52301052,342619531.3821468,572044134.7123481
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Brucellosis,124934192.91150804,4465940458.300602,-8628309105.357672,8878177491.180689,34.9271654040404,3576992.048059404,127864383.1137805,-247037198.85495037,254191182.9510692
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,FMD,-227096678.28128478,4524886091.819128,-9095873418.246775,8641680061.684206,34.9271654040404,-6502007.124088406,129552056.09945334,-260424037.07901692,247420022.83084014
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Other diseases,16075467062.743979,6678162485.195289,2986268591.7612133,29164665533.726746,34.9271654040404,460256848.1232765,191202532.69745028,85499884.03627394,835013812.210279
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,known,-102162485.36977674,6357611054.556921,-12563080152.301342,12358755181.561787,34.9271654040404,-2925015.0760290013,182024821.6828231,-359693665.5743622,353843635.42230415
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,All conditions,11281892766.5348,1674083972.81745,8000688179.812597,14563097353.257002,34.9271654040404,323011977.5259432,47930713.91427003,229067778.25397396,416956176.7979125
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,allcause,alldisease,33107100792.590992,3300327533.964097,26638458826.021362,39575742759.16062,34.9271654040404,947889713.0530133,94491708.553661,762685964.2878379,1133093461.818189
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,479600527.4697336,1718974.8294607727,476231336.8039905,482969718.1354767,34.9271654040404,13731447.196520936,49215.98445151579,13634983.866995964,13827910.526045907
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,All diseases,856317.3850468285,81070.4322668163,697419.3378038686,1015215.4322897885,34.9271654040404,24517.23107618029,2321.1283059757834,19967.819596467754,29066.642555892828
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,4647.12869886078,452.7933535780494,3759.653725847803,5534.603671873757,34.9271654040404,133.05198532724893,12.963930749607007,107.64268105801919,158.46128959647868
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,766038.517843285,72961.98406294198,623033.0290799187,909044.0066066512,34.9271654040404,21932.455983235017,2088.9752494630347,17838.064494287468,26026.847472182566
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,85631.73850468278,109069.11170515002,-128143.72043741125,299407.1974467768,34.9271654040404,2451.7231076180274,3122.758759361927,-3668.884060731349,8572.330275967402
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,known,770685.6465421458,72963.38904013467,627677.4040234818,913693.8890608097,34.9271654040404,22065.507968562266,2089.0154753782053,17971.03763682098,26159.978300303548
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,479600527.4697336,1718974.8294607727,476231336.8039905,482969718.1354767,34.9271654040404,13731447.196520936,49215.98445151579,13634983.866995964,13827910.526045907
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,allcause,alldisease,960057372.324514,3329597.3320125863,953531361.5537694,966583383.0952587,34.9271654040404,27487411.624118052,95329.73241588668,27300565.348582916,27674257.899653193
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,2279863242.74461,520979044.451657,1258744315.619362,3300982169.869858,34.9271654040404,65274785.86856274,14916155.904005589,36039120.29671179,94510451.4404137
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,All diseases,7127743933.76391,610258012.637867,5931638228.9936905,8323849638.53413,34.9271654040404,204074503.36463225,17472302.87881512,169828789.72215462,238320217.0071099
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,10087001.567017889,12742.619845846,10062026.03212003,10111977.101915747,34.9271654040404,288801.03639475466,364.8340682227801,288085.96162103803,289516.11116847134
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,142826955.67450452,12749.472714739131,142801966.70798364,142851944.6410254,34.9271654040404,4089279.90640724,365.0302727762804,4088564.4470725986,4089995.365741881
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,6974829976.5223875,610258012.904085,5778724271.230381,8170935681.814394,34.9271654040404,199696422.42183024,17472302.88643721,165450708.76441333,233942136.07924718
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,known,152913957.2415224,18025.6321675448,152878627.002474,152949287.4805708,34.9271654040404,4378080.942801994,516.0920435146329,4377069.402396706,4379092.483207284
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,3268710873.13777,523449942.801049,2242748985.247714,4294672761.0278263,34.9271654040404,93586491.64124963,14986900.217802843,64212167.21435605,122960816.0681432
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,allcause,alldisease,12676319024.787159,48484.25174777141,12676223995.653734,12676414053.920584,34.9271654040404,362935808.79371196,1388.1530661564282,362933088.01370233,362938529.5737216
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,6084001579.94602,1228314850.52073,3676504472.9253893,8491498686.966651,34.9271654040404,174191106.25113076,35167893.99630574,105262034.01837151,243120178.48389003
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,All diseases,16771969806.2429,2146379750.42886,12565065495.402336,20978874117.083466,34.9271654040404,480198424.6996095,61453018.74914146,359750507.9512923,600646341.4479268
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,131180902.55708325,4689237481.213857,-9059724560.622076,9322086365.736242,34.9271654040404,3755841.650462369,134257602.2694187,-259389058.79759827,266900742.098523
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,-238451512.19534996,4751130396.408333,-9550667089.155684,9073764064.764982,34.9271654040404,-6827107.480292853,136029658.90437585,-273445238.93286955,259791023.9722838
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,16879240415.881168,7012070609.452469,3135582021.35433,30622898810.408005,34.9271654040404,483269690.52944,200762659.3322488,89774878.23823239,876764502.8206476
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,known,-107270609.63826671,6675491607.282273,-13191234159.911524,12976692940.634989,34.9271654040404,-3071265.829830484,191126062.76689282,-377678348.85294044,371535817.19327945
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,11845987404.8616,1757788171.45789,8400722588.804136,15291252220.919065,34.9271654040404,339162576.4022421,50327249.60997115,240521167.1666987,437803985.63778555
Cattle,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,allcause,alldisease,34762455832.22054,3465343910.660517,27970381767.325928,41554529897.11516,34.9271654040404,995284198.705664,99216293.98129296,800820262.5023298,1189748134.9089983
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,External,All causes,719102601.7548362,488679.2899853257,718144790.346465,720060413.1632074,23.8661044574125,30130707.046808902,20475.871580020186,30090574.338512063,30170839.75510574
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,All diseases,977343.3197576816,129509.68062773903,723504.3457273131,1231182.29378805,23.8661044574125,40951.1037505801,5426.51109479725,30315.142004777495,51587.06549638271
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,Brucellosis,5289.066516087128,728.0126465838944,3862.161728782695,6715.9713033915605,23.8661044574125,221.61415263748302,30.50404174183454,161.82623082348732,281.4020744514787
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,FMD,874319.9212658263,116556.43900011948,645869.3008255921,1102770.5417060605,23.8661044574125,36634.379222884614,4883.764721976593,27062.20036781049,46206.55807795873
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,Other diseases,97734.33197576809,174237.4553622186,-243771.0805341804,439239.74448571657,23.8661044574125,4095.1103750580073,7300.624015667656,-10214.1126956506,18404.333445766613
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Infectious,known,879608.9877819135,116558.71256496513,651153.9111545818,1108064.064409245,23.8661044574125,36855.9933755221,4883.859985317525,27283.627804299747,46428.35894674444
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,Non-infectious,All conditions,719102601.7548362,488679.2899853257,718144790.346465,720060413.1632074,23.8661044574125,30130707.046808902,20475.871580020186,30090574.338512063,30170839.75510574
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Health cost,allcause,alldisease,1439182546.82943,5461.608488563452,1439171842.0767925,1439193251.5820677,23.8661044574125,60302365.19736838,228.84373519395822,60301916.663647406,60302813.73108937
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,External,All causes,868619151.965148,143864681.146484,586644376.9180393,1150593927.0122566,23.8661044574125,36395514.54721662,6027991.765610558,24580650.68661992,48210378.40781331
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,All diseases,2031935705.37178,178274804.094048,1682517089.347446,2381354321.396114,23.8661044574125,85138976.45079179,7469790.656961537,70498186.76314719,99779766.1384364
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,FMD,27293193.629033815,39802.42754202711,27215180.871051442,27371206.38701619,23.8661044574125,1143596.504311658,1667.738763695262,1140327.7363348154,1146865.2722885008
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,Other diseases,2004642511.742746,178274808.53728166,1655223887.009674,2354061136.475818,23.8661044574125,83995379.94648014,7469790.843134931,69354589.89393567,98636169.9990246
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,known,27293193.629033815,39802.42754202711,27215180.871051442,27371206.38701619,23.8661044574125,1143596.504311658,1667.738763695262,1140327.7363348154,1146865.2722885008
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Non-infectious,All conditions,1301668657.00156,161267709.099073,985583947.167377,1617753366.835743,23.8661044574125,54540474.30841939,6757186.091548567,41296389.5689842,67784559.04785457
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,allcause,alldisease,4202223817.9307394,33141.89709403275,4202158859.812435,4202288776.0490437,23.8661044574125,176074978.02707317,1388.6596848334545,176072256.2540909,176077699.80005544
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,External,All causes,8262298306.99511,7453482329.99686,-6346527059.798735,22871123673.788956,23.8661044574125,346193838.28385735,312304102.38491625,-265922202.3905785,958309878.9582932
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,All diseases,27230418562.5988,24053325620.4283,-19914099653.440666,74374936778.63828,23.8661044574125,1140966202.1378353,1007844646.9280263,-834409305.8410966,3116341710.1167674
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,Brucellosis,574086366.491803,59994166280.63295,-117014479543.54877,118162652276.53238,23.8661044574125,24054464.67043763,2513781266.1336756,-4902956816.951566,4951065746.292441
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,FMD,610675366.4571161,60268714103.841,-117516004277.07124,118737355009.98549,23.8661044574125,25587559.44217148,2525284937.5308223,-4923970918.118239,4975146037.0025835
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,Other diseases,26045656829.64988,88375224813.52515,-147169783804.8594,199261097464.15915,23.8661044574125,1091324178.0252259,3702959775.9125266,-6166476982.763326,8349125338.813777
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,known,1184761732.9489193,85038919839.32274,-165491521152.12366,167861044618.02148,23.8661044574125,49642024.11260912,3563167168.3608494,-6934165625.874656,7033449674.099874
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Non-infectious,All conditions,24195218781.3783,21155577614.8222,-17269713343.673214,65660150906.42981,23.8661044574125,1013790031.1528881,886427764.2198769,-723608386.7180706,2751188449.0238466
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,allcause,alldisease,58562334513.86463,52642974221.92577,-44617894961.109886,161742563988.83914,23.8661044574125,2453786901.7696323,2205763169.932643,-1869508911.2983477,6777082714.837612
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,External,All causes,755057731.8425779,513113.25448459206,754052029.8637881,756063433.8213677,27.4293865941667,27527328.372817244,18706.698114558414,27490663.244512707,27563993.501121778
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,All diseases,1026210.4857455657,135985.164659126,759679.5630136788,1292741.4084774526,27.4293865941667,37412.81206645014,4957.645122404794,27695.827626536746,47129.796506363535
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,Brucellosis,5553.519841891484,764.4132789130892,4055.269815221829,7051.769868561139,27.4293865941667,202.46606036288574,27.868405889749425,147.84398481897685,257.0881359067946
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,FMD,918035.9173291177,122384.26095012546,678162.7658668717,1157909.0687913636,27.4293865941667,33469.06479944224,4461.793577846632,24723.94938686284,42214.18021202164
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,Other diseases,102621.0485745566,182949.32813032955,-255959.63456088933,461201.7317100025,27.4293865941667,3741.281206645015,6669.829363564283,-9331.584345940979,16814.14675923101
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Infectious,known,923589.4371710091,122386.64819321339,683711.6067123109,1163467.2676297075,27.4293865941667,33671.53085980513,4461.880610164315,24926.244863883072,42416.816855727186
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,Non-infectious,All conditions,755057731.8425779,513113.25448459206,754052029.8637881,756063433.8213677,27.4293865941667,27527328.372817244,18706.698114558414,27490663.244512707,27563993.501121778
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Health cost,allcause,alldisease,1511141674.1709015,5734.688912991624,1511130434.180632,1511152914.161171,27.4293865941667,55092069.55770094,209.0709864511224,55091659.77856749,55092479.33683438
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,External,All causes,912050110.498957,151057901.040126,615976624.4603101,1208123596.5376039,27.4293865941667,33250838.744345788,5507155.638407564,22456813.693066962,44044863.79562461
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,All diseases,2133532499.60339,187188561.768035,1766642918.5380414,2500422080.6687384,27.4293865941667,77782727.37812956,6824380.163420922,64406942.25782455,91158512.49843456
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,FMD,28657853.310485516,39802.42917215149,28579840.5493081,28735866.071662933,27.4293865941667,1044786.5179959973,1451.087104536859,1041942.3872711051,1047630.6487208896
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,Other diseases,2104874646.2929044,187188565.99968606,1737985056.9335198,2471764235.652289,27.4293865941667,76737940.86013356,6824380.317695282,63362155.437450804,90113726.2828163
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,known,28657853.310485516,39802.42917215149,28579840.5493081,28735866.071662933,27.4293865941667,1044786.5179959973,1451.087104536859,1041942.3872711051,1047630.6487208896
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Non-infectious,All conditions,1366752095.13268,169331104.139545,1034863131.0191717,1698641059.2461882,27.4293865941667,49828022.60052515,6173346.369165834,37728263.71696012,61927781.48409019
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,allcause,alldisease,4412335008.827277,33141.89709420701,4412270050.708973,4412399966.945581,27.4293865941667,160861599.791139,1208.262422509119,160859231.5967909,160863967.9854871
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,External,All causes,8675413222.34487,7826156446.49657,-6663853412.788406,24014679857.478146,27.4293865941667,316281707.305472,285320140.85072273,-242945768.7619446,875509183.3728886
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,All diseases,28591939490.7288,25255991901.4492,-20909804636.11163,78093683617.56923,27.4293865941667,1042383481.4012697,920764006.6883702,-762313971.7079358,2847080934.510475
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,Brucellosis,602790684.8164313,62993874594.664604,-122865203520.72618,124070784890.35905,27.4293865941667,21976090.59710524,2296583424.4379807,-4479327421.301336,4523279602.495547
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,FMD,641209134.7799674,63282149809.03178,-123391804490.92232,124674222760.48225,27.4293865941667,23376721.625861324,2307093145.9506187,-4498525844.437351,4545279287.689074
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,Other diseases,27347939671.132404,92793986054.2004,-154528272995.10034,209224152337.36517,27.4293865941667,997030669.1783032,3383013533.154785,-5633675855.805075,7627737194.161682
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,known,1243999819.5963988,89290865831.28798,-173766097209.72803,176254096848.92084,27.4293865941667,45352812.22296657,3255299403.9712543,-6335034019.560692,6425739644.006625
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Non-infectious,All conditions,25404979720.4472,22213356495.5629,-18133199010.856083,68943158451.75049,27.4293865941667,926195692.8285804,809837887.5263265,-661086566.7230196,2513477952.3801804
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,allcause,alldisease,61490451239.557915,55275122933.02104,-46848789709.16332,169829692188.27914,27.4293865941667,2241772743.5667424,2015178966.6625717,-1707978031.0918972,6191523518.225382
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,External,All causes,792810618.4347068,538768.9172088216,791754631.3569775,793866605.5124362,29.06975,27272701.637774896,18533.661872180586,27236375.66050542,27309027.615044374
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,All diseases,1077521.010032844,142784.4228920823,797663.5411643627,1357378.4789013253,29.06975,37066.744985176825,4911.787094559889,27439.642279839445,46693.8476905142
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,Brucellosis,5831.1958339860585,802.6339428587437,4258.033305982921,7404.358361989196,29.06975,200.59325704507464,27.610624200715304,146.47643361167266,254.71008047847664
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,FMD,963937.7131955737,128503.47399763174,712070.9041602155,1215804.5222309318,29.06975,33159.47722961407,4420.522157831827,24495.253800263694,41823.70065896445
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,Other diseases,107752.10100328433,192096.79453684605,-268757.6162889339,484261.81829550257,29.06975,3706.67449851768,6608.1336969477225,-9245.267547499856,16658.616544535216
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Infectious,known,969768.9090295597,128505.98060287407,717897.1870479265,1221640.631011193,29.06975,33360.07048665915,4420.608385103899,24695.678051855502,42024.46292146279
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,Non-infectious,All conditions,792810618.4347068,538768.9172088216,791754631.3569775,793866605.5124362,29.06975,27272701.637774896,18533.661872180586,27236375.66050542,27309027.615044374
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Health cost,allcause,alldisease,1586698757.8794465,6021.423358641206,1586686955.8896635,1586710559.8692296,29.06975,54582470.02053498,207.13708781951019,54582064.03184284,54582876.009227104
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,External,All causes,957652616.959458,158610781.929223,646775484.378181,1268529749.540735,29.06975,32943269.78936723,5456214.172093774,22249090.012063432,43637449.56667103
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,All diseases,2240209133.54659,196548007.329046,1854975039.1816597,2625443227.91152,29.06975,77063240.43194695,6761255.5088724885,63811179.634556875,90315301.22933702
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,FMD,30090745.97600979,39802.430969363544,30012733.21130984,30168758.74070974,29.06975,1035122.2826481063,1369.204446868774,1032438.6419322436,1037805.9233639691
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,Other diseases,2210118387.57058,196548011.3591899,1824884285.3065677,2595352489.8345923,29.06975,76028118.14929885,6761255.647509521,62776057.080180176,89280179.21841751
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,known,30090745.97600979,39802.430969363544,30012733.21130984,30168758.74070974,29.06975,1035122.2826481063,1369.204446868774,1032438.6419322436,1037805.9233639691
Cattle,National,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Non-infectious,All conditions,1435089705.17035,177797668.933549,1086606274.060594,1783573136.280106,29.06975,49367115.47812933,6116243.481060174,37379278.25525139,61354952.70100727
